,Time Stamp,temp,feelslike,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
3,2019-06-05 03:00:00,57.093041068243814,57.093041068243814,54.91,20.4062074829932,7.0,210.0,1014.6,47.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,4218.1
4,2019-06-05 04:00:00,57.08869249387027,57.08869249387027,57.64,20.4062074829932,6.3,212.0,1014.3,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4199.9
5,2019-06-05 05:00:00,57.06954379393958,57.06954379393958,61.35,21.079868197278913,6.7,224.0,1013.7,95.1,9.9,Overcast,EDT,N.Y.C.,61761,4294.7
6,2019-06-05 06:00:00,57.05267842908406,57.05267842908406,63.76,21.71025368480726,5.9,220.0,1013.8,92.6,9.9,Overcast,EDT,N.Y.C.,61761,4646.1
7,2019-06-05 07:00:00,57.05274455331803,57.05274455331803,68.68,21.940253684807256,6.2,246.0,1014.1,82.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5288.8
8,2019-06-05 08:00:00,57.05519542372538,57.05519542372538,68.78,21.944279053287982,6.3,218.0,1014.0,83.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5862.6
9,2019-06-05 09:00:00,57.05949885324277,57.05949885324277,70.48,21.88007837301587,5.5,210.0,1013.5,43.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6269.6
10,2019-06-05 10:00:00,57.06398982804429,57.06398982804429,66.1,22.014066635745206,6.5,228.0,1012.8,82.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6452.9
11,2019-06-05 11:00:00,57.06705070425342,57.06705070425342,65.07,22.09899376651487,8.3,220.0,1012.7,43.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6497.9
12,2019-06-05 12:00:00,57.0681772219016,57.0681772219016,53.81,22.134333773942835,9.4,217.0,1012.0,25.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6704.8
13,2019-06-05 13:00:00,57.06706123696232,57.06706123696232,48.11,22.151977418409704,3.5,287.0,1011.1,25.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6896.0
14,2019-06-05 14:00:00,57.06446325383418,57.06446325383418,47.16,22.170859087966225,8.6,239.0,1010.3,21.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7069.9
15,2019-06-05 15:00:00,57.062040329830566,57.062040329830566,51.1,22.197293698416257,8.5,160.0,1009.4,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7215.5
16,2019-06-05 16:00:00,57.061289983419655,57.061289983419655,56.48,22.213950704113625,7.4,166.0,1009.0,78.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7307.5
17,2019-06-05 17:00:00,57.062151138853224,57.062151138853224,60.87,22.289034556904056,6.2,166.0,1008.2,51.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7430.7
18,2019-06-05 18:00:00,57.06309179740674,57.06309179740674,58.36,22.163316574293066,4.5,18.0,1007.4,42.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7311.2
19,2019-06-05 19:00:00,57.06388143477487,57.06388143477487,59.56,22.0453181872638,4.0,90.0,1006.8,77.5,9.2,Partially cloudy,EDT,N.Y.C.,61761,7055.0
20,2019-06-05 20:00:00,57.06431969292809,57.06431969292809,64.88,19.7,7.8,174.0,1006.8,20.8,8.8,Partially cloudy,EDT,N.Y.C.,61761,6913.2
21,2019-06-05 21:00:00,57.06435267941646,57.06435267941646,73.73,21.679401430183894,12.7,184.0,1006.8,37.5,8.8,Partially cloudy,EDT,N.Y.C.,61761,6846.8
22,2019-06-05 22:00:00,57.06408287693277,57.06408287693277,77.95,21.885138049909653,7.4,196.0,1007.5,52.7,8.8,Partially cloudy,EDT,N.Y.C.,61761,6638.5
23,2019-06-05 23:00:00,57.06367344243589,57.06367344243589,80.34,23.0,16.1,207.0,1007.0,66.7,8.4,Partially cloudy,EDT,N.Y.C.,61761,6247.8
0,2019-06-06 00:00:00,57.06333466298323,57.06333466298323,84.49,25.3,10.8,221.0,1006.6,99.0,9.2,Overcast,EDT,N.Y.C.,61761,5758.5
1,2019-06-06 01:00:00,57.063221803898145,57.063221803898145,83.15,25.3,10.3,216.0,1006.4,85.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5395.3
2,2019-06-06 02:00:00,57.06333995130491,57.06333995130491,89.46,20.6,8.4,208.0,1006.1,60.2,4.7,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5116.1
3,2019-06-06 03:00:00,57.06354494809343,57.06354494809343,93.42,22.01424138845459,5.7,221.0,1005.1,56.9,8.8,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4997.1
4,2019-06-06 04:00:00,57.06368432901745,57.06368432901745,92.5,19.7,7.4,218.0,1004.6,82.5,6.1,Partially cloudy,EDT,N.Y.C.,61761,4925.9
5,2019-06-06 05:00:00,57.06374358217852,57.06374358217852,91.86,21.94285344903788,6.7,224.0,1004.8,84.1,5.4,Partially cloudy,EDT,N.Y.C.,61761,5012.1
6,2019-06-06 06:00:00,57.06372979691888,57.06372979691888,92.36,21.663091236457703,8.2,235.0,1004.8,61.9,5.5,Partially cloudy,EDT,N.Y.C.,61761,5383.8
7,2019-06-06 07:00:00,57.06367080731796,57.06367080731796,91.05,21.36001550616251,9.2,245.0,1005.1,56.2,5.5,Partially cloudy,EDT,N.Y.C.,61761,6023.9
8,2019-06-06 08:00:00,57.06360262010812,57.06360262010812,84.18,21.423350131676056,9.8,252.0,1005.2,38.9,7.4,Partially cloudy,EDT,N.Y.C.,61761,6728.5
9,2019-06-06 09:00:00,57.063554594425646,57.063554594425646,73.99,21.374109193611176,5.9,273.0,1005.4,80.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7228.8
10,2019-06-06 10:00:00,57.06354270962463,57.06354270962463,65.17,21.51361829307878,8.1,287.0,1005.6,83.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7500.6
11,2019-06-06 11:00:00,57.06356351428876,57.06356351428876,59.39,21.47784869674885,7.5,298.0,1006.0,80.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7723.9
12,2019-06-06 12:00:00,57.06359768532782,57.06359768532782,52.38,23.0,13.4,312.0,1006.6,33.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7807.3
13,2019-06-06 13:00:00,57.06362345873013,57.06362345873013,48.79,20.5,8.5,307.0,1006.8,44.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7850.2
14,2019-06-06 14:00:00,57.06363130979379,57.06363130979379,51.42,20.5,9.6,20.0,1007.0,77.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7948.8
15,2019-06-06 15:00:00,57.06362600787143,57.06362600787143,50.64,21.487940776647513,8.6,21.0,1007.1,28.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7980.1
16,2019-06-06 16:00:00,57.06361425044072,57.06361425044072,49.05,17.2,7.0,332.0,1007.2,53.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7984.7
17,2019-06-06 17:00:00,57.06360269579291,57.06360269579291,49.24,25.3,5.7,15.0,1007.6,84.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,8001.5
18,2019-06-06 18:00:00,57.06359588464041,57.06359588464041,49.56,19.7,5.7,341.0,1007.7,85.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7943.8
19,2019-06-06 19:00:00,57.06359521109363,57.06359521109363,49.8,24.2,5.7,337.0,1008.3,60.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7581.5
20,2019-06-06 20:00:00,57.06359927276041,57.06359927276041,49.61,21.5775881553295,5.7,339.0,1008.9,81.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7388.8
21,2019-06-06 21:00:00,57.063604929074,57.063604929074,52.8,21.5955176310659,5.6,26.0,1009.4,85.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7170.5
22,2019-06-06 22:00:00,57.06360907055252,57.06360907055252,54.94,22.47462115727908,4.6,352.0,1010.1,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6951.7
23,2019-06-06 23:00:00,57.06361020907499,57.06361020907499,58.05,21.909545388734898,2.0,349.0,1010.4,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6534.4
0,2019-06-07 00:00:00,57.063608884109485,57.063608884109485,60.12,22.351454466481876,3.5,348.0,1010.7,13.9,9.9,Clear,EDT,N.Y.C.,61761,6024.2
1,2019-06-07 01:00:00,57.06360664154106,57.06360664154106,62.89,21.98174535977825,2.9,347.0,1011.0,19.2,9.9,Clear,EDT,N.Y.C.,61761,5584.2
2,2019-06-07 02:00:00,57.063604704908,57.063604704908,67.03,22.062576800668,2.2,352.0,1010.9,19.2,9.9,Clear,EDT,N.Y.C.,61761,5287.4
3,2019-06-07 03:00:00,57.063603750354744,57.063603750354744,76.24,22.15598863458842,2.7,28.0,1010.7,19.2,9.9,Clear,EDT,N.Y.C.,61761,5096.8
4,2019-06-07 04:00:00,57.063603855810925,57.063603855810925,77.71,22.09226213005029,2.7,21.0,1010.7,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4966.9
5,2019-06-07 05:00:00,57.063604652927985,57.063604652927985,83.14,22.128805478313367,2.7,24.0,1011.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,4992.5
6,2019-06-07 06:00:00,57.06360559711142,57.06360559711142,79.29,22.084275680679667,5.4,39.0,1011.8,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5321.6
7,2019-06-07 07:00:00,57.06360622954651,57.06360622954651,76.37,22.10478174485995,5.3,21.0,1012.3,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5939.6
8,2019-06-07 08:00:00,57.063606359593756,57.063606359593756,71.45,22.11322273369834,6.8,31.0,1012.7,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6503.6
9,2019-06-07 09:00:00,57.063606088497885,57.063606088497885,63.49,22.10466955352032,5.8,32.0,1013.0,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6874.7
10,2019-06-07 10:00:00,57.06360567644018,57.06360567644018,57.66,22.10715103821433,5.3,48.0,1013.0,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7109.5
11,2019-06-07 11:00:00,57.063605355673246,57.063605355673246,58.22,22.10282015019452,3.3,27.0,1013.4,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7203.9
12,2019-06-07 12:00:00,57.06360522708646,57.06360522708646,56.12,22.106529044097492,6.7,49.0,1013.7,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7292.3
13,2019-06-07 13:00:00,57.06360527930432,57.06360527930432,54.15,21.105732086620833,6.4,87.0,1013.7,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7431.0
14,2019-06-07 14:00:00,57.06360543219927,57.06360543219927,48.97,20.93781697877458,6.7,37.0,1013.4,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7478.9
15,2019-06-07 15:00:00,57.063605589838104,57.063605589838104,47.72,20.88000704255739,6.2,86.0,1012.8,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7539.7
16,2019-06-07 16:00:00,57.06360568352911,57.06360568352911,45.87,20.3791131627806,8.4,68.0,1012.5,77.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7648.9
17,2019-06-07 17:00:00,57.06360569217088,57.06360569217088,54.51,20.11213314609232,5.4,100.0,1012.7,39.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7557.2
18,2019-06-07 18:00:00,57.063605638433316,57.063605638433316,65.71,20.09148024168257,3.0,79.0,1013.4,40.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,7346.7
19,2019-06-07 19:00:00,57.06360556631728,57.06360556631728,65.47,19.90005005198977,2.6,78.0,1013.7,32.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6955.2
20,2019-06-07 20:00:00,57.06360551409921,57.06360551409921,69.36,19.805707604100242,4.9,139.0,1014.2,35.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6709.7
21,2019-06-07 21:00:00,57.06360549786511,57.06360549786511,73.5,19.708044018785955,2.1,88.0,1014.5,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6563.3
22,2019-06-07 22:00:00,57.0636055120843,57.0636055120843,74.85,19.651451255220902,1.5,345.0,1015.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6317.2
23,2019-06-07 23:00:00,57.06360554058409,57.06360554058409,76.51,19.788979474752264,1.8,349.0,1015.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6015.7
0,2019-06-08 00:00:00,57.06360556671207,57.06360556671207,82.63,19.765710184988393,1.1,61.0,1016.0,26.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,5654.1
1,2019-06-08 01:00:00,57.063605580163355,57.063605580163355,81.44,19.755376349065212,0.8,303.0,1015.8,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5302.3
2,2019-06-08 02:00:00,57.06360557919587,57.06360557919587,81.2,19.751504714062516,0.5,42.0,1015.9,20.8,9.2,Partially cloudy,EDT,N.Y.C.,61761,5073.3
3,2019-06-08 03:00:00,57.06360556876255,57.06360556876255,84.57,19.650930141292093,1.1,24.0,1016.3,20.8,7.8,Partially cloudy,EDT,N.Y.C.,61761,4887.8
4,2019-06-08 04:00:00,57.06360555642171,57.06360555642171,87.0,19.650892918868607,3.9,38.0,1016.6,34.2,7.3,Partially cloudy,EDT,N.Y.C.,61761,4777.2
5,2019-06-08 05:00:00,57.063605548220565,57.063605548220565,88.7,19.641029593448344,1.6,20.0,1017.1,34.2,6.9,Partially cloudy,EDT,N.Y.C.,61761,4765.4
6,2019-06-08 06:00:00,57.063605546410884,57.063605546410884,74.94,19.632123836909766,6.3,32.0,1018.3,20.8,8.9,Partially cloudy,EDT,N.Y.C.,61761,4745.0
7,2019-06-08 07:00:00,57.063605549642055,57.063605549642055,61.94,19.623320086041524,7.3,43.0,1019.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,4999.3
8,2019-06-08 08:00:00,57.063605554819745,57.063605554819745,56.86,16.1,10.6,45.0,1019.4,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5338.1
9,2019-06-08 09:00:00,57.0636055590933,57.0636055590933,47.77,19.61133587963602,9.1,49.0,1019.8,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5697.5
10,2019-06-08 10:00:00,57.06360556094421,57.06360556094421,45.24,21.7,13.7,56.0,1020.2,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5931.0
11,2019-06-08 11:00:00,57.06360556036742,57.06360556036742,45.52,18.1,9.9,54.0,1020.9,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6151.7
12,2019-06-08 12:00:00,57.06360555838783,57.06360555838783,43.55,19.7,11.7,42.0,1021.2,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6264.1
13,2019-06-08 13:00:00,57.063605556307024,57.063605556307024,33.35,21.9,12.4,56.0,1021.2,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6276.0
14,2019-06-08 14:00:00,57.06360555506147,57.06360555506147,30.65,19.0,11.5,54.0,1021.0,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6253.2
15,2019-06-08 15:00:00,57.063605554925445,57.063605554925445,32.44,20.0375,9.1,64.0,1021.0,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6290.8
16,2019-06-08 16:00:00,57.06360555559594,57.06360555559594,33.01,19.537499999999998,9.6,71.0,1021.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6286.2
17,2019-06-08 17:00:00,57.06360555651444,57.06360555651444,34.81,19.7,9.3,126.0,1021.3,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6258.4
18,2019-06-08 18:00:00,57.063605557201676,57.063605557201676,33.03,21.9,8.2,134.0,1021.6,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6207.2
19,2019-06-08 19:00:00,57.06360555743987,57.06360555743987,35.57,20.0275,6.6,162.0,1022.0,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6073.3
20,2019-06-08 20:00:00,57.063605557274535,57.063605557274535,38.46,20.29113636363636,6.2,128.0,1022.5,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5842.8
21,2019-06-08 21:00:00,57.063605556907554,57.063605556907554,41.58,20.1463446969697,4.9,120.0,1023.1,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5794.4
22,2019-06-08 22:00:00,57.06360555656157,57.06360555656157,39.53,18.3,8.0,125.0,1023.6,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5649.5
23,2019-06-08 23:00:00,57.06360555637896,57.06360555637896,48.43,19.966537004662005,5.2,98.0,1023.9,22.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5418.0
0,2019-06-09 00:00:00,57.06360555638615,57.06360555638615,53.43,19.709394147519152,5.1,48.0,1024.1,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5155.9
1,2019-06-09 01:00:00,57.063605556518624,57.063605556518624,55.29,19.686672300913376,4.0,74.0,1024.1,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4918.9
2,2019-06-09 02:00:00,57.06360555667793,57.06360555667793,58.18,19.553929876670953,2.6,33.0,1024.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,4690.8
3,2019-06-09 03:00:00,57.06360555678613,57.06360555678613,61.59,19.5144355553177,3.7,54.0,1024.3,14.1,9.9,Clear,EDT,N.Y.C.,61761,4525.7
4,2019-06-09 04:00:00,57.0636055568133,57.0636055568133,65.98,19.595397925672213,4.3,49.0,1024.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,4415.4
5,2019-06-09 05:00:00,57.06360555677446,57.06360555677446,64.24,19.570655320406228,9.6,51.0,1024.3,14.1,9.9,Clear,EDT,N.Y.C.,61761,4392.3
6,2019-06-09 06:00:00,57.06360555670792,57.06360555670792,71.31,19.561406065265366,9.3,43.0,1024.7,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4351.4
7,2019-06-09 07:00:00,57.06360555665126,57.06360555665126,65.92,19.553054982888835,9.5,47.0,1025.6,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4539.1
8,2019-06-09 08:00:00,57.06360555662563,57.06360555662563,64.51,19.552996656636694,9.5,51.0,1026.1,17.0,9.9,Clear,EDT,N.Y.C.,61761,4808.0
9,2019-06-09 09:00:00,57.063605556632034,57.063605556632034,60.61,19.555567396724623,9.5,45.0,1026.4,17.0,9.9,Clear,EDT,N.Y.C.,61761,5105.0
10,2019-06-09 10:00:00,57.06360555665734,57.06360555665734,57.46,19.552912028128116,4.2,27.0,1026.5,19.1,9.9,Clear,EDT,N.Y.C.,61761,5401.8
11,2019-06-09 11:00:00,57.063605556684465,57.063605556684465,52.77,17.2,9.1,63.0,1026.3,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5610.5
12,2019-06-09 12:00:00,57.06360555670104,57.06360555670104,44.17,19.7,11.2,70.0,1026.3,17.0,9.9,Clear,EDT,N.Y.C.,61761,5734.9
13,2019-06-09 13:00:00,57.063605556703365,57.063605556703365,40.52,21.9,12.2,62.0,1026.3,19.1,9.9,Clear,EDT,N.Y.C.,61761,5782.7
14,2019-06-09 14:00:00,57.06360555669509,57.06360555669509,38.31,23.0,9.9,78.0,1026.0,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5804.5
15,2019-06-09 15:00:00,57.063605556683264,57.063605556683264,33.83,21.9,5.5,67.0,1025.9,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5836.8
16,2019-06-09 16:00:00,57.06360555667413,57.06360555667413,33.61,18.3,11.7,126.0,1025.7,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5850.5
17,2019-06-09 17:00:00,57.06360555667076,57.06360555667076,31.07,17.2,8.5,116.0,1025.6,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5878.2
18,2019-06-09 18:00:00,57.06360555667271,57.06360555667271,29.38,19.7,11.5,89.0,1025.2,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5902.4
19,2019-06-09 19:00:00,57.06360555667741,57.06360555667741,31.43,18.3,8.2,104.0,1024.9,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5844.2
20,2019-06-09 20:00:00,57.063605556681956,57.063605556681956,32.54,18.366666666666667,10.0,96.0,1025.0,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5719.6
21,2019-06-09 21:00:00,57.06360555668442,57.06360555668442,34.83,18.3,8.5,108.0,1025.1,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5692.6
22,2019-06-09 22:00:00,57.06360555668441,57.06360555668441,43.02,17.933333333333334,6.9,104.0,1025.1,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5548.8
23,2019-06-09 23:00:00,57.06360555668274,57.06360555668274,47.5,18.025,7.3,84.0,1024.9,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5273.0
0,2019-06-10 00:00:00,57.06360555668069,57.06360555668069,55.28,17.815625,7.4,72.0,1024.6,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4942.8
1,2019-06-10 01:00:00,57.06360555667925,57.06360555667925,56.64,17.755078125,8.6,66.0,1023.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4653.1
2,2019-06-10 02:00:00,57.06360555667885,57.06360555667885,60.95,17.678629557291668,10.2,65.0,1023.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4474.3
3,2019-06-10 03:00:00,57.06360555667932,57.06360555667932,64.95,17.600958251953127,7.7,63.0,1022.8,31.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,4353.8
4,2019-06-10 04:00:00,57.06360555668017,57.06360555668017,69.64,17.5594113667806,7.1,54.0,1021.9,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4346.0
5,2019-06-10 05:00:00,57.06360555668092,57.06360555668092,74.7,17.501212787628177,6.5,52.0,1021.7,95.1,9.9,Overcast,EDT,N.Y.C.,61761,4434.9
6,2019-06-10 06:00:00,57.063605556681274,57.063605556681274,82.58,17.461911261081696,7.6,50.0,1021.4,98.2,9.9,Overcast,EDT,N.Y.C.,61761,4788.3
7,2019-06-10 07:00:00,57.0636055566812,57.0636055566812,84.09,17.42526540309191,9.9,52.0,1021.2,99.0,9.9,Overcast,EDT,N.Y.C.,61761,5372.8
8,2019-06-10 08:00:00,57.06360555668088,57.06360555668088,83.47,17.2,10.1,61.0,1021.0,93.9,9.9,Overcast,EDT,N.Y.C.,61761,5862.5
9,2019-06-10 09:00:00,57.06360555668052,57.06360555668052,87.39,16.1,12.5,52.0,1020.6,93.9,4.9,Overcast,EDT,N.Y.C.,61761,6225.8
10,2019-06-10 10:00:00,57.06360555668031,57.06360555668031,89.39,18.3,13.1,53.0,1019.9,92.5,7.0,Overcast,EDT,N.Y.C.,61761,6407.1
11,2019-06-10 11:00:00,57.06360555668026,57.06360555668026,84.79,17.297435332834723,11.3,62.0,1019.5,89.4,8.2,Partially cloudy,EDT,N.Y.C.,61761,6465.0
12,2019-06-10 12:00:00,57.06360555668037,57.06360555668037,92.5,17.737116789321107,10.1,52.0,1018.6,87.1,1.3,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6520.1
13,2019-06-10 13:00:00,57.06360555668052,57.06360555668052,92.38,17.704936017450834,10.2,57.0,1017.9,93.5,2.4,"Rain, Overcast",EDT,N.Y.C.,61761,6532.5
14,2019-06-10 14:00:00,57.063605556680635,57.063605556680635,93.09,19.054936017450835,10.6,58.0,1016.7,100.0,1.3,"Rain, Overcast",EDT,N.Y.C.,61761,6545.5
15,2019-06-10 15:00:00,57.063605556680685,57.063605556680685,95.33,20.643824906339724,9.6,59.0,1015.5,89.4,1.5,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6536.4
16,2019-06-10 16:00:00,57.06360555668067,57.06360555668067,96.23,21.393824906339724,7.4,72.0,1014.9,100.0,1.7,"Rain, Overcast",EDT,N.Y.C.,61761,6592.1
17,2019-06-10 17:00:00,57.06360555668061,57.06360555668061,95.72,22.15769442153657,6.1,120.0,1014.3,100.0,1.2,"Rain, Overcast",EDT,N.Y.C.,61761,6651.5
18,2019-06-10 18:00:00,57.06360555668054,57.06360555668054,96.27,22.912934689093138,4.5,75.0,1013.9,100.0,1.0,Overcast,EDT,N.Y.C.,61761,6606.3
19,2019-06-10 19:00:00,57.063605556680514,57.063605556680514,95.41,23.720247303135384,6.6,93.0,1013.5,100.0,1.1,"Rain, Overcast",EDT,N.Y.C.,61761,6385.4
20,2019-06-10 20:00:00,57.063605556680514,57.063605556680514,95.41,24.144894730460326,5.1,103.0,1012.9,100.0,0.8,Overcast,EDT,N.Y.C.,61761,6269.3
21,2019-06-10 21:00:00,57.063605556680535,57.063605556680535,96.26,24.568639736704345,5.0,106.0,1012.4,100.0,1.8,Overcast,EDT,N.Y.C.,61761,6202.5
22,2019-06-10 22:00:00,57.06360555668056,57.06360555668056,96.22,25.16277568005811,5.2,110.0,1012.1,100.0,0.9,Overcast,EDT,N.Y.C.,61761,5982.9
23,2019-06-10 23:00:00,57.06360555668057,57.06360555668057,96.24,25.23585247879125,4.6,142.0,1011.7,100.0,1.0,Overcast,EDT,N.Y.C.,61761,5664.0
0,2019-06-11 00:00:00,57.06360555668059,57.06360555668059,96.02,25.535133884952746,5.5,159.0,1011.1,100.0,1.3,Overcast,EDT,N.Y.C.,61761,5319.0
1,2019-06-11 01:00:00,57.06360555668058,57.06360555668058,96.09,25.513015605840355,4.4,180.0,1010.4,90.6,1.1,Overcast,EDT,N.Y.C.,61761,4923.9
2,2019-06-11 02:00:00,57.06360555668057,57.06360555668057,95.21,25.585021967702463,3.9,147.0,1009.7,100.0,1.8,Overcast,EDT,N.Y.C.,61761,4750.4
3,2019-06-11 03:00:00,57.06360555668057,57.06360555668057,96.66,25.638515769333942,1.6,57.0,1009.1,100.0,2.6,Overcast,EDT,N.Y.C.,61761,4649.1
4,2019-06-11 04:00:00,57.06360555668056,57.06360555668056,94.23,25.66355472140109,1.1,57.0,1008.7,95.9,2.5,Overcast,EDT,N.Y.C.,61761,4619.7
5,2019-06-11 05:00:00,57.06360555668057,57.06360555668057,96.78,25.68606536574898,1.3,57.0,1008.5,94.7,3.4,"Rain, Overcast",EDT,N.Y.C.,61761,4712.9
6,2019-06-11 06:00:00,57.06360555668057,57.06360555668057,95.66,25.694009127896145,2.2,330.0,1009.3,79.7,4.1,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5092.2
7,2019-06-11 07:00:00,57.06360555668058,57.06360555668058,93.04,20.1,13.3,300.0,1010.3,57.0,8.8,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5681.2
8,2019-06-11 08:00:00,57.06360555668058,57.06360555668058,85.25,17.2,11.1,298.0,1011.2,59.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6068.9
9,2019-06-11 09:00:00,57.06360555668058,57.06360555668058,79.59,28.0,12.7,312.0,1012.1,52.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6309.5
10,2019-06-11 10:00:00,57.06360555668058,57.06360555668058,67.82,30.4,12.8,322.0,1012.5,32.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6443.3
11,2019-06-11 11:00:00,57.06360555668058,57.06360555668058,58.93,25.8,13.6,314.0,1012.8,17.0,9.9,Clear,EDT,N.Y.C.,61761,6505.6
12,2019-06-11 12:00:00,57.06360555668058,57.06360555668058,50.1,25.7,14.3,306.0,1013.1,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6579.1
