,Time Stamp,temp,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
17,2021-06-27 17:00:00,87.7,56.17,23.0,14.3,1020.4,28.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7734.7793
18,2021-06-27 18:00:00,86.5,57.5,22.6,7.9,1020.0,47.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7755.9136
19,2021-06-27 19:00:00,86.1,59.79,23.0,8.3,1020.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7714.439
20,2021-06-27 20:00:00,84.6,62.74,26.4,8.8,1020.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7589.3345
21,2021-06-27 21:00:00,83.5,63.61,21.383333333333336,6.4,1020.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7545.0723
22,2021-06-27 22:00:00,83.1,64.1,21.180555555555554,6.5,1021.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7496.1777
23,2021-06-27 23:00:00,81.0,69.34,18.3,8.5,1021.1,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7204.05
0,2021-06-28 00:00:00,80.4,70.05,17.2,9.0,1021.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6867.8047
1,2021-06-28 01:00:00,79.7,70.09,20.8,13.4,1021.1,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6565.512
2,2021-06-28 02:00:00,78.7,72.23,18.766666666666666,10.1,1021.5,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6300.038
3,2021-06-28 03:00:00,78.5,72.77,18.92222222222222,12.0,1021.5,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6138.7285
4,2021-06-28 04:00:00,77.4,76.09,19.496296296296293,4.4,1021.8,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6058.078
5,2021-06-28 05:00:00,76.5,79.16,18.321296296296296,7.0,1022.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6072.3555
6,2021-06-28 06:00:00,76.3,77.29,18.209953703703704,8.4,1022.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6281.6753
7,2021-06-28 07:00:00,77.4,74.36,18.031886574074072,10.1,1023.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6763.448
8,2021-06-28 08:00:00,78.5,72.77,17.66578414351852,7.8,1023.3,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7343.4053
9,2021-06-28 09:00:00,81.0,68.72,16.1,10.9,1023.4,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7918.4688
10,2021-06-28 10:00:00,83.4,64.58,17.659534143518517,11.3,1023.2,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8329.283
11,2021-06-28 11:00:00,85.9,61.22,17.70421971450617,4.5,1023.0,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8695.896
12,2021-06-28 12:00:00,89.6,55.42,18.309107694003526,7.2,1022.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,9067.708
13,2021-06-28 13:00:00,92.0,50.9,18.2,8.6,1022.3,42.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,9267.404
14,2021-06-28 14:00:00,92.8,50.58,18.3,4.3,1021.8,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,9538.836
15,2021-06-28 15:00:00,91.3,51.76,18.3,7.4,1021.7,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,9684.066
16,2021-06-28 16:00:00,90.9,52.08,21.9,9.2,1021.4,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,9710.832
17,2021-06-28 17:00:00,90.3,52.14,23.0,14.5,1021.0,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9714.889
18,2021-06-28 18:00:00,90.2,52.21,21.275,7.8,1020.7,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9599.189
19,2021-06-28 19:00:00,90.2,51.47,21.555,9.2,1020.8,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9244.971
20,2021-06-28 20:00:00,88.8,52.9,21.485999999999997,9.3,1020.7,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,8953.59
21,2021-06-28 21:00:00,87.6,57.27,21.183200000000003,9.1,1021.2,32.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,8799.191
22,2021-06-28 22:00:00,86.3,60.42,21.9,8.2,1021.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,8643.629
23,2021-06-28 23:00:00,84.9,62.53,19.7,9.2,1022.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,8206.41
0,2021-06-29 00:00:00,84.3,62.82,20.8958,9.0,1022.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,7679.8853
1,2021-06-29 01:00:00,82.8,66.87,20.82395,7.3,1022.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,7289.8467
2,2021-06-29 02:00:00,82.7,64.11,20.554937499999998,8.1,1022.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,6976.927
3,2021-06-29 03:00:00,81.6,64.84,20.8,7.0,1022.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,6737.5693
4,2021-06-29 04:00:00,80.7,64.78,20.726295833333335,8.1,1022.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,6586.3633
5,2021-06-29 05:00:00,80.5,65.09,20.693744444444444,7.0,1022.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,6580.001
6,2021-06-29 06:00:00,79.5,67.34,20.740013425925927,8.0,1023.2,14.1,9.9,Clear,EDT,N.Y.C.,61761,6747.6074
7,2021-06-29 07:00:00,79.7,69.13,20.72001790123457,7.7,1023.3,4.4,9.9,Clear,EDT,N.Y.C.,61761,7281.879
8,2021-06-29 08:00:00,81.2,68.27,20.717925257201646,6.6,1023.2,4.4,9.9,Clear,EDT,N.Y.C.,61761,7902.6904
9,2021-06-29 09:00:00,83.6,63.73,20.725985528120713,9.4,1023.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,8488.502
10,2021-06-29 10:00:00,86.6,60.56,20.465982171639233,2.7,1022.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,8941.31
11,2021-06-29 11:00:00,88.7,57.02,20.921978591392318,3.7,1022.3,4.4,9.9,Clear,EDT,N.Y.C.,61761,9260.133
12,2021-06-29 12:00:00,92.9,50.33,21.30232438185871,4.5,1021.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,9568.021
13,2021-06-29 13:00:00,95.0,46.29,21.855755020698606,9.5,1021.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,9851.305
14,2021-06-29 14:00:00,95.6,45.07,19.7,6.8,1020.7,10.8,9.9,Clear,EDT,N.Y.C.,61761,9940.189
15,2021-06-29 15:00:00,95.4,46.02,23.0,11.5,1020.1,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,10056.974
16,2021-06-29 16:00:00,93.2,50.18,23.0,8.0,1019.8,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,10156.379
17,2021-06-29 17:00:00,92.1,51.94,24.6,8.7,1019.0,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,10157.538
18,2021-06-29 18:00:00,92.7,50.3,24.04,5.9,1018.5,70.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,10079.069
19,2021-06-29 19:00:00,92.9,47.53,27.7,6.2,1018.4,27.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,9754.783
20,2021-06-29 20:00:00,91.6,48.03,21.9,8.7,1018.8,27.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,9472.633
21,2021-06-29 21:00:00,91.1,47.91,24.546666666666663,8.2,1019.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,9313.932
22,2021-06-29 22:00:00,89.2,50.8,24.715555555555554,6.3,1019.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,9020.93
23,2021-06-29 23:00:00,88.1,51.64,23.720740740740737,6.8,1019.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,8629.557
0,2021-06-30 00:00:00,87.0,50.86,24.32765432098765,3.9,1019.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,8159.459
1,2021-06-30 01:00:00,85.9,54.3,24.254650205761312,9.2,1019.2,19.2,9.9,Clear,EDT,N.Y.C.,61761,7699.754
2,2021-06-30 02:00:00,85.0,58.97,24.10101508916323,8.8,1019.2,19.2,9.9,Clear,EDT,N.Y.C.,61761,7389.4834
3,2021-06-30 03:00:00,84.0,62.98,24.227773205304064,8.2,1019.0,19.2,9.9,Clear,EDT,N.Y.C.,61761,7162.8105
4,2021-06-30 04:00:00,83.0,66.8,24.194479500076202,6.8,1018.2,14.1,9.9,Clear,EDT,N.Y.C.,61761,7057.73
5,2021-06-30 05:00:00,81.8,68.0,24.174422598181167,7.7,1017.2,14.1,9.9,Clear,EDT,N.Y.C.,61761,7045.5
6,2021-06-30 06:00:00,81.4,68.72,22.449168825890357,9.2,1017.0,4.4,9.9,Clear,EDT,N.Y.C.,61761,7264.5483
7,2021-06-30 07:00:00,81.8,69.79,22.00451773103693,4.6,1016.8,4.4,9.9,Clear,EDT,N.Y.C.,61761,7830.604
8,2021-06-30 08:00:00,83.4,67.94,21.457027288777113,8.0,1016.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,8472.613
9,2021-06-30 09:00:00,85.7,62.8,21.00214276914088,7.5,1016.7,4.4,9.9,Clear,EDT,N.Y.C.,61761,9029.837
10,2021-06-30 10:00:00,88.6,57.28,17.2,7.8,1016.1,0.0,9.9,Clear,EDT,N.Y.C.,61761,9479.375
11,2021-06-30 11:00:00,91.3,52.26,20.526528342986328,6.7,1015.6,0.0,9.9,Clear,EDT,N.Y.C.,61761,9751.555
12,2021-06-30 12:00:00,94.8,44.44,20.632667301732454,6.8,1015.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,9958.747
13,2021-06-30 13:00:00,95.9,42.04,21.9,12.8,1014.5,27.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,10144.993
14,2021-06-30 14:00:00,97.9,37.8,20.8,7.5,1013.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,10225.352
15,2021-06-30 15:00:00,96.8,36.74,20.8,7.2,1012.7,19.2,9.9,Clear,EDT,N.Y.C.,61761,10274.516
16,2021-06-30 16:00:00,96.4,40.18,22.2,6.8,1011.4,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,10361.943
17,2021-06-30 17:00:00,96.8,39.03,24.2,9.6,1010.9,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,10138.455
18,2021-06-30 18:00:00,95.3,37.84,22.8,13.6,1010.9,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,10021.011
19,2021-06-30 19:00:00,94.9,39.96,25.8,11.5,1010.9,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9744.21
20,2021-06-30 20:00:00,93.4,40.4,26.4,17.2,1011.3,19.2,9.9,Clear,EDT,N.Y.C.,61761,9426.828
21,2021-06-30 21:00:00,83.6,63.18,29.1,14.1,1012.1,88.9,4.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,9264.981
22,2021-06-30 22:00:00,76.3,84.87,29.8,8.6,1014.4,99.1,3.4,"Rain, Overcast",EDT,N.Y.C.,61761,8561.475
23,2021-06-30 23:00:00,75.2,87.14,28.433333333333334,4.2,1012.8,86.7,5.7,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7969.3257
0,2021-07-01 00:00:00,74.6,90.18,29.111111111111114,2.0,1013.2,30.4,7.6,Partially cloudy,EDT,N.Y.C.,61761,7575.3096
1,2021-07-01 01:00:00,75.4,87.15,29.114814814814817,4.4,1013.2,88.9,7.6,Partially cloudy,EDT,N.Y.C.,61761,7276.4707
2,2021-07-01 02:00:00,75.6,86.14,28.886419753086425,0.5,1012.4,50.8,7.6,Partially cloudy,EDT,N.Y.C.,61761,6937.4893
3,2021-07-01 03:00:00,75.6,84.95,29.03744855967079,1.1,1012.1,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6720.057
4,2021-07-01 04:00:00,75.4,85.52,29.012894375857343,4.0,1011.8,25.4,8.0,Partially cloudy,EDT,N.Y.C.,61761,6615.9355
5,2021-07-01 05:00:00,74.7,87.58,28.97892089620485,1.1,1011.5,19.2,6.7,Clear,EDT,N.Y.C.,61761,6612.408
6,2021-07-01 06:00:00,74.7,86.37,29.009754610577662,5.5,1011.5,25.4,8.6,Partially cloudy,EDT,N.Y.C.,61761,6833.764
7,2021-07-01 07:00:00,75.7,81.35,29.000523294213284,5.5,1011.7,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7363.7207
8,2021-07-01 08:00:00,76.9,77.22,28.99639960033193,3.9,1011.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7811.116
9,2021-07-01 09:00:00,79.2,67.42,27.651669376280722,2.0,1011.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,8134.368
10,2021-07-01 10:00:00,81.8,59.44,28.28971845416519,0.8,1011.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,8541.689
11,2021-07-01 11:00:00,82.3,61.22,28.147557486155563,2.8,1011.4,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,8736.846
12,2021-07-01 12:00:00,83.6,55.78,27.97778906332029,5.7,1011.3,65.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,8985.556
13,2021-07-01 13:00:00,76.8,76.2,23.6,13.9,1011.7,99.1,4.6,"Rain, Overcast",EDT,N.Y.C.,61761,8782.69
14,2021-07-01 14:00:00,74.3,86.04,32.2,2.6,1011.2,92.2,8.0,"Rain, Overcast",EDT,N.Y.C.,61761,8464.251
15,2021-07-01 15:00:00,77.2,77.52,27.925929687773433,1.1,1010.6,89.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,8449.041
16,2021-07-01 16:00:00,80.5,71.44,27.90864322925781,2.6,1009.5,90.6,9.9,Overcast,EDT,N.Y.C.,61761,8565.816
17,2021-07-01 17:00:00,77.8,75.25,29.344857639010414,2.8,1009.1,98.3,9.9,Overcast,EDT,N.Y.C.,61761,8570.098
18,2021-07-01 18:00:00,74.5,87.88,28.39314351868055,2.3,1008.6,99.2,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,8281.887
19,2021-07-01 19:00:00,73.8,90.44,28.548881462316256,6.1,1008.7,99.2,1.9,"Rain, Overcast",EDT,N.Y.C.,61761,7848.133
20,2021-07-01 20:00:00,73.6,91.06,28.762294206669072,1.3,1008.8,98.3,5.3,"Rain, Overcast",EDT,N.Y.C.,61761,7634.259
21,2021-07-01 21:00:00,73.3,91.45,28.568106395888623,0.0,1007.9,73.8,3.5,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7512.75
22,2021-07-01 22:00:00,73.5,89.59,28.626427354957983,1.8,1007.9,93.1,6.7,Overcast,EDT,N.Y.C.,61761,7303.8535
23,2021-07-01 23:00:00,73.5,90.38,28.65227598583856,4.9,1008.0,100.0,4.4,Overcast,EDT,N.Y.C.,61761,6987.297
0,2021-07-02 00:00:00,72.8,91.13,28.61560324556172,5.1,1007.7,93.1,5.2,Overcast,EDT,N.Y.C.,61761,6597.0625
1,2021-07-02 01:00:00,72.8,91.13,28.631435528786085,6.2,1007.7,100.0,4.0,"Rain, Overcast",EDT,N.Y.C.,61761,6304.841
2,2021-07-02 02:00:00,72.6,91.08,28.633104920062124,4.5,1007.7,93.1,6.6,"Rain, Overcast",EDT,N.Y.C.,61761,6070.052
3,2021-07-02 03:00:00,71.9,90.85,28.626714564803308,2.0,1006.8,99.2,4.9,"Rain, Overcast",EDT,N.Y.C.,61761,5876.875
4,2021-07-02 04:00:00,71.2,90.49,28.63041833788384,4.1,1006.6,93.1,8.0,Overcast,EDT,N.Y.C.,61761,5790.4873
5,2021-07-02 05:00:00,71.1,88.66,28.630079274249756,2.4,1007.1,93.1,9.2,"Rain, Overcast",EDT,N.Y.C.,61761,5784.644
6,2021-07-02 06:00:00,71.5,87.24,28.629070725645633,2.0,1007.6,92.2,9.2,Overcast,EDT,N.Y.C.,61761,5970.9106
7,2021-07-02 07:00:00,70.5,84.68,28.629856112593075,4.4,1007.0,33.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6329.1426
8,2021-07-02 08:00:00,71.1,84.29,28.62966870416282,1.8,1007.0,69.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6700.891
9,2021-07-02 09:00:00,72.8,83.64,28.629531847467177,3.2,1007.4,98.3,9.9,Overcast,EDT,N.Y.C.,61761,7051.661
10,2021-07-02 10:00:00,74.0,79.26,28.629685554741027,5.2,1007.0,68.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,7235.035
11,2021-07-02 11:00:00,74.2,77.83,28.62962870212368,0.9,1006.8,68.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7348.162
12,2021-07-02 12:00:00,76.2,69.91,27.79721152608297,0.0,1006.9,55.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7470.5195
13,2021-07-02 13:00:00,76.2,69.76,27.589131445736918,2.6,1006.5,99.1,9.9,Overcast,EDT,N.Y.C.,61761,7512.961
14,2021-07-02 14:00:00,76.5,71.65,27.32899291848589,1.5,1006.1,91.4,9.2,"Rain, Overcast",EDT,N.Y.C.,61761,7589.331
15,2021-07-02 15:00:00,77.1,72.15,25.983067178061155,4.4,1005.9,67.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7682.121
16,2021-07-02 16:00:00,75.2,71.57,25.3,10.1,1005.8,88.2,8.5,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7595.649
17,2021-07-02 17:00:00,73.7,78.56,25.128015024136758,4.7,1005.5,95.1,9.9,Overcast,EDT,N.Y.C.,61761,7507.3833
18,2021-07-02 18:00:00,74.7,77.06,23.102216440439584,2.8,1005.4,88.9,9.7,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7426.3965
19,2021-07-02 19:00:00,73.4,86.66,21.9,7.2,1005.4,98.2,3.6,"Rain, Overcast",EDT,N.Y.C.,61761,7144.365
20,2021-07-02 20:00:00,70.8,87.42,22.788371910762724,5.3,1006.4,100.0,2.6,"Rain, Overcast",EDT,N.Y.C.,61761,6835.79
21,2021-07-02 21:00:00,68.7,89.41,22.055798335886042,5.1,1006.7,100.0,4.0,"Rain, Overcast",EDT,N.Y.C.,61761,6584.325
22,2021-07-02 22:00:00,66.4,90.51,17.2,13.1,1007.8,98.2,5.7,"Rain, Overcast",EDT,N.Y.C.,61761,6271.268
23,2021-07-02 23:00:00,64.8,88.14,26.7,14.2,1007.9,93.1,9.9,"Rain, Overcast",EDT,N.Y.C.,61761,5824.7354
0,2021-07-03 00:00:00,63.4,88.68,22.7,11.7,1008.4,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5479.7354
1,2021-07-03 01:00:00,62.7,87.28,20.0,14.5,1008.8,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5164.0757
2,2021-07-03 02:00:00,62.4,85.51,19.7,13.9,1008.5,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4936.041
3,2021-07-03 03:00:00,62.2,84.93,20.360000000000003,11.6,1008.3,100.0,9.7,Overcast,EDT,N.Y.C.,61761,4735.2
4,2021-07-03 04:00:00,62.2,83.25,19.7,12.0,1008.0,100.0,9.7,Overcast,EDT,N.Y.C.,61761,4611.3135
5,2021-07-03 05:00:00,62.4,84.32,19.7,11.6,1007.7,100.0,9.4,Overcast,EDT,N.Y.C.,61761,4582.2764
6,2021-07-03 06:00:00,61.5,88.47,20.990000000000002,7.8,1008.5,100.0,3.6,Overcast,EDT,N.Y.C.,61761,4596.4507
7,2021-07-03 07:00:00,61.5,87.67,21.1475,9.4,1008.4,100.0,2.6,"Rain, Overcast",EDT,N.Y.C.,61761,4711.99
8,2021-07-03 08:00:00,61.4,88.68,21.509375,7.6,1009.0,100.0,6.2,"Rain, Overcast",EDT,N.Y.C.,61761,4842.8877
9,2021-07-03 09:00:00,61.6,87.39,24.2,8.7,1009.3,100.0,9.9,"Rain, Overcast",EDT,N.Y.C.,61761,4996.4863
10,2021-07-03 10:00:00,62.4,85.51,22.285625,6.7,1009.2,100.0,8.0,Overcast,EDT,N.Y.C.,61761,5152.462
11,2021-07-03 11:00:00,63.2,84.84,22.664999999999996,7.0,1009.1,100.0,9.4,Overcast,EDT,N.Y.C.,61761,5229.0283
12,2021-07-03 12:00:00,64.2,82.52,23.05020833333333,8.0,1008.9,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5304.5396
13,2021-07-03 13:00:00,64.4,83.1,22.666944444444443,7.7,1008.9,100.0,9.6,Overcast,EDT,N.Y.C.,61761,5317.6045
14,2021-07-03 14:00:00,64.8,82.93,22.79405092592592,3.3,1008.5,100.0,9.9,"Rain, Overcast",EDT,N.Y.C.,61761,5285.485
15,2021-07-03 15:00:00,64.1,85.81,22.837067901234562,9.7,1008.3,100.0,5.4,Overcast,EDT,N.Y.C.,61761,5209.74
16,2021-07-03 16:00:00,65.9,75.09,22.766021090534974,9.7,1008.1,97.5,9.9,Overcast,EDT,N.Y.C.,61761,5195.7134
17,2021-07-03 17:00:00,65.9,74.64,22.79904663923182,7.7,1008.1,99.2,9.9,Overcast,EDT,N.Y.C.,61761,5212.416
18,2021-07-03 18:00:00,65.9,73.76,22.800711877000452,9.3,1008.5,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5175.8125
19,2021-07-03 19:00:00,64.9,76.22,22.78859320225575,2.8,1009.1,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5136.6636
20,2021-07-03 20:00:00,64.9,74.71,22.79611723949601,6.0,1009.7,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5149.8945
21,2021-07-03 21:00:00,63.6,80.34,22.795140772917406,8.2,1010.2,100.0,8.0,Overcast,EDT,N.Y.C.,61761,5120.9062
22,2021-07-03 22:00:00,62.7,84.27,22.793283738223057,5.6,1010.7,100.0,7.2,Overcast,EDT,N.Y.C.,61761,5012.5986
23,2021-07-03 23:00:00,62.1,83.96,22.794847250212158,4.6,1010.9,100.0,9.9,"Rain, Overcast",EDT,N.Y.C.,61761,4843.009
0,2021-07-04 00:00:00,62.0,84.38,22.79442392045087,2.3,1011.2,98.2,8.0,Overcast,EDT,N.Y.C.,61761,4671.618
1,2021-07-04 01:00:00,61.4,86.23,22.79418496962869,3.7,1011.0,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4500.093
2,2021-07-04 02:00:00,61.8,84.2,22.79448538009724,1.3,1011.0,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4361.144
3,2021-07-04 03:00:00,62.1,84.52,22.7943647567256,1.7,1010.6,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4220.4414
4,2021-07-04 04:00:00,62.1,84.52,22.794345035483843,1.3,1010.3,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4152.5503
5,2021-07-04 05:00:00,62.6,83.72,22.794398390768894,1.5,1010.3,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4154.849
6,2021-07-04 06:00:00,63.2,83.62,22.79436939432611,5.2,1010.4,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4166.1895
7,2021-07-04 07:00:00,64.4,83.72,22.794370940192948,6.3,1010.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4271.47
8,2021-07-04 08:00:00,65.7,82.4,22.794379575095984,5.5,1010.9,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4441.8574
9,2021-07-04 09:00:00,67.1,77.11,22.794373303205017,4.7,1011.5,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4641.5894
10,2021-07-04 10:00:00,69.2,67.99,22.794374606164652,4.5,1011.6,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4851.281
11,2021-07-04 11:00:00,72.2,60.4,22.79437582815522,3.4,1012.0,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5040.3867
12,2021-07-04 12:00:00,73.3,59.33,22.794374579174967,3.6,1012.0,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5206.338
13,2021-07-04 13:00:00,76.7,52.53,22.79437500449828,5.2,1012.0,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5290.043
14,2021-07-04 14:00:00,76.3,50.85,22.79437513727616,4.0,1011.9,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5373.9355
15,2021-07-04 15:00:00,77.5,47.11,22.794374906983137,3.0,1011.8,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5478.289
16,2021-07-04 16:00:00,78.3,48.4,22.794375016252527,6.4,1011.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5497.9355
17,2021-07-04 17:00:00,76.3,55.12,22.79437502017061,5.7,1012.1,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5531.516
18,2021-07-04 18:00:00,75.0,61.18,22.794374981135423,6.9,1012.6,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5538.094
19,2021-07-04 19:00:00,73.4,64.54,22.794375005852853,10.3,1013.3,19.2,9.9,Clear,EDT,N.Y.C.,61761,5468.9883
20,2021-07-04 20:00:00,72.4,68.05,22.794375002386293,5.4,1013.9,19.2,9.9,Clear,EDT,N.Y.C.,61761,5368.1455
21,2021-07-04 21:00:00,72.0,68.37,22.79437499645819,3.4,1014.3,19.2,9.9,Clear,EDT,N.Y.C.,61761,5391.9883
22,2021-07-04 22:00:00,71.0,74.1,22.79437500156578,2.7,1014.7,19.2,8.3,Clear,EDT,N.Y.C.,61761,5288.777
23,2021-07-04 23:00:00,71.0,77.09,22.794375000136753,1.8,1015.3,25.4,4.4,Partially cloudy,EDT,N.Y.C.,61761,5251.046
0,2021-07-05 00:00:00,70.0,81.2,22.794374999386907,3.9,1015.4,14.1,4.1,Clear,EDT,N.Y.C.,61761,5132.66
1,2021-07-05 01:00:00,69.8,81.83,22.794375000363146,0.8,1015.6,20.3,3.9,Partially cloudy,EDT,N.Y.C.,61761,4965.748
2,2021-07-05 02:00:00,69.8,81.83,22.79437499996227,0.8,1015.5,50.8,3.5,Partially cloudy,EDT,N.Y.C.,61761,4840.5747
3,2021-07-05 03:00:00,68.7,84.9,22.794374999904107,0.8,1015.6,65.2,2.4,Partially cloudy,EDT,N.Y.C.,61761,4714.915
4,2021-07-05 04:00:00,68.3,86.49,22.79437500007651,1.3,1015.7,27.1,2.3,Partially cloudy,EDT,N.Y.C.,61761,4634.161
5,2021-07-05 05:00:00,66.7,89.62,22.794374999980963,3.9,1016.0,14.1,1.9,Clear,EDT,N.Y.C.,61761,4623.544
6,2021-07-05 06:00:00,66.8,91.38,22.794374999987195,1.7,1016.4,56.2,1.7,Partially cloudy,EDT,N.Y.C.,61761,4641.212
7,2021-07-05 07:00:00,68.9,87.76,22.79437500001489,4.1,1016.8,80.8,2.5,Partially cloudy,EDT,N.Y.C.,61761,4907.888
8,2021-07-05 08:00:00,71.0,82.88,22.79437499999435,5.1,1017.4,27.9,3.2,Partially cloudy,EDT,N.Y.C.,61761,5208.0767
9,2021-07-05 09:00:00,73.1,76.24,22.794374999998812,6.0,1017.8,19.2,3.6,Clear,EDT,N.Y.C.,61761,5479.2803
10,2021-07-05 10:00:00,74.6,71.55,22.794375000002685,4.9,1018.0,14.1,4.9,Clear,EDT,N.Y.C.,61761,5741.725
11,2021-07-05 11:00:00,76.4,67.38,22.02078124999896,7.4,1018.3,14.1,6.6,Clear,EDT,N.Y.C.,61761,5997.461
12,2021-07-05 12:00:00,78.7,64.94,21.827382812500115,8.2,1018.2,30.7,8.8,Partially cloudy,EDT,N.Y.C.,61761,6236.861
