,Time Stamp,temp,feelslike,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
14,2020-08-18 14:00:00,56.9839962896708,56.9839962896708,42.92,19.8355177056881,5.9,286.0,1010.8,30.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7212.856
15,2020-08-18 15:00:00,56.9839962896708,56.9839962896708,43.45,19.710819244135685,3.0,326.0,1010.3,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7319.782
16,2020-08-18 16:00:00,56.9839962896708,56.9839962896708,45.56,19.589745520731363,7.9,282.0,1010.2,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7399.8784
17,2020-08-18 17:00:00,56.9839962896708,56.9839962896708,42.74,19.47362397715029,5.6,310.0,1009.9,63.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7396.2886
18,2020-08-18 18:00:00,56.9839962896708,56.9839962896708,40.94,17.2,7.5,285.0,1009.9,17.2,9.9,Clear,EDT,N.Y.C.,61761,7304.2227
19,2020-08-18 19:00:00,56.9839962896708,56.9839962896708,39.25,19.7,6.9,307.0,1010.3,78.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7015.4863
20,2020-08-18 20:00:00,56.9839962896708,56.9839962896708,43.39,19.134837748403466,3.0,348.0,1011.1,72.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6812.6367
21,2020-08-18 21:00:00,56.9839962896708,56.9839962896708,46.23,19.019641449257026,1.9,350.0,1011.8,17.2,9.9,Clear,EDT,N.Y.C.,61761,6728.5967
22,2020-08-18 22:00:00,56.9839962896708,56.9839962896708,50.74,18.905620634962155,1.8,46.0,1012.0,13.9,9.9,Clear,EDT,N.Y.C.,61761,6521.147
23,2020-08-18 23:00:00,56.9839962896708,56.9839962896708,54.55,18.792019966524528,1.8,71.0,1012.2,15.2,9.9,Clear,EDT,N.Y.C.,61761,6291.08
0,2020-08-19 00:00:00,56.9839962896708,56.9839962896708,54.15,19.110423959829433,1.3,93.0,1012.3,23.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5993.3145
1,2020-08-19 01:00:00,56.9839962896708,56.9839962896708,55.85,18.99250875179532,1.7,311.0,1012.3,79.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5721.9067
2,2020-08-19 02:00:00,56.9839962896708,56.9839962896708,68.05,18.964042952473694,4.0,4.0,1012.1,70.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5492.1357
3,2020-08-19 03:00:00,56.9839962896708,56.9839962896708,63.61,18.952923253117028,1.6,19.0,1011.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,5286.615
4,2020-08-19 04:00:00,56.9839962896708,56.9839962896708,66.65,18.962383776748,4.4,32.0,1011.7,19.2,9.9,Clear,EDT,N.Y.C.,61761,5185.5557
5,2020-08-19 05:00:00,56.9839962896708,56.9839962896708,73.26,18.996456538792692,2.0,18.0,1011.7,22.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5181.0967
6,2020-08-19 06:00:00,56.9839962896708,56.9839962896708,66.59,18.973663054585348,4.0,29.0,1012.1,81.7,9.7,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5432.8213
7,2020-08-19 07:00:00,56.9839962896708,56.9839962896708,85.32,18.969893915143352,1.7,30.0,1012.9,61.2,9.9,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5735.444
8,2020-08-19 08:00:00,56.9839962896708,56.9839962896708,75.72,18.971064107677286,6.9,11.0,1013.2,57.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6164.5103
9,2020-08-19 09:00:00,56.9839962896708,56.9839962896708,67.85,18.974692278589334,7.0,56.0,1013.0,77.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6399.6333
10,2020-08-19 10:00:00,56.9839962896708,56.9839962896708,86.56,18.977153978957602,3.4,10.0,1013.5,60.2,4.8,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6500.9775
11,2020-08-19 11:00:00,56.9839962896708,56.9839962896708,90.53,18.973293466990587,5.5,95.0,1013.7,66.0,7.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6546.8765
12,2020-08-19 12:00:00,56.9839962896708,56.9839962896708,88.55,18.97321954947163,5.3,17.0,1013.9,84.9,9.2,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6596.747
13,2020-08-19 13:00:00,56.9839962896708,56.9839962896708,83.19,18.973884676337285,6.4,37.0,1014.4,87.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6664.077
14,2020-08-19 14:00:00,56.9839962896708,56.9839962896708,79.32,18.97444879006929,5.8,53.0,1014.2,92.5,9.9,Overcast,EDT,N.Y.C.,61761,6669.369
15,2020-08-19 15:00:00,56.9839962896708,56.9839962896708,74.1,18.97440009236528,6.9,47.0,1014.0,84.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6711.064
16,2020-08-19 16:00:00,56.9839962896708,56.9839962896708,72.44,18.973849315046813,5.2,45.0,1013.8,70.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6790.13
17,2020-08-19 17:00:00,56.9839962896708,56.9839962896708,70.4,18.973960484658058,4.4,50.0,1013.3,30.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6955.165
18,2020-08-19 18:00:00,56.9839962896708,56.9839962896708,66.55,18.97410867169534,3.9,27.0,1013.3,13.9,9.9,Clear,EDT,N.Y.C.,61761,6892.465
19,2020-08-19 19:00:00,56.9839962896708,56.9839962896708,68.68,18.974153470766957,0.8,15.0,1013.4,12.3,9.9,Clear,EDT,N.Y.C.,61761,6646.3037
20,2020-08-19 20:00:00,56.9839962896708,56.9839962896708,69.1,18.974094406906488,0.0,0.0,1013.4,12.3,9.9,Clear,EDT,N.Y.C.,61761,6454.87
21,2020-08-19 21:00:00,56.9839962896708,56.9839962896708,66.58,18.678361058178943,0.8,44.0,1014.6,12.3,9.9,Clear,EDT,N.Y.C.,61761,6388.0493
22,2020-08-19 22:00:00,56.9839962896708,56.9839962896708,76.17,18.629113015367633,1.5,304.0,1015.3,31.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6192.207
23,2020-08-19 23:00:00,56.9839962896708,56.9839962896708,71.9,18.57163843715256,6.1,17.0,1015.8,17.2,9.9,Clear,EDT,N.Y.C.,61761,5929.616
0,2020-08-20 00:00:00,56.9839962896708,56.9839962896708,70.92,18.504560064728764,5.2,36.0,1016.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5610.3145
1,2020-08-20 01:00:00,56.9839962896708,56.9839962896708,70.48,18.426294497055732,5.4,20.0,1016.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,5290.448
2,2020-08-20 02:00:00,56.9839962896708,56.9839962896708,62.9,18.334994512080605,4.5,14.0,1016.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5029.2744
3,2020-08-20 03:00:00,56.9839962896708,56.9839962896708,66.13,18.27776675439755,2.1,15.0,1016.6,6.1,9.9,Clear,EDT,N.Y.C.,61761,4851.292
4,2020-08-20 04:00:00,56.9839962896708,56.9839962896708,71.1,18.219209044235868,3.9,333.0,1016.9,0.0,9.9,Clear,EDT,N.Y.C.,61761,4762.1953
5,2020-08-20 05:00:00,56.9839962896708,56.9839962896708,72.6,18.160470812083087,1.8,354.0,1017.0,0.0,9.9,Clear,EDT,N.Y.C.,61761,4735.1187
6,2020-08-20 06:00:00,56.9839962896708,56.9839962896708,72.17,18.103122603308808,0.8,358.0,1017.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,4933.797
7,2020-08-20 07:00:00,56.9839962896708,56.9839962896708,72.39,18.049260621017655,2.0,359.0,1018.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5275.5864
8,2020-08-20 08:00:00,56.9839962896708,56.9839962896708,66.74,18.001638305840494,5.9,15.0,1018.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,5676.83
9,2020-08-20 09:00:00,56.9839962896708,56.9839962896708,60.55,17.955616897747653,5.4,26.0,1018.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,5996.1504
10,2020-08-20 10:00:00,56.9839962896708,56.9839962896708,54.12,17.911684873332952,7.4,40.0,1018.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,6242.2046
11,2020-08-20 11:00:00,56.9839962896708,56.9839962896708,48.83,17.870220550207925,5.6,56.0,1018.6,12.0,9.9,Clear,EDT,N.Y.C.,61761,6415.3906
12,2020-08-20 12:00:00,56.9839962896708,56.9839962896708,44.15,17.83140354135778,5.9,330.0,1018.6,12.0,9.9,Clear,EDT,N.Y.C.,61761,6540.8105
13,2020-08-20 13:00:00,56.9839962896708,56.9839962896708,40.29,17.795094028081134,6.0,335.0,1018.1,12.0,9.9,Clear,EDT,N.Y.C.,61761,6627.0723
14,2020-08-20 14:00:00,56.9839962896708,56.9839962896708,36.39,17.76066998178791,2.1,23.0,1017.5,12.0,9.9,Clear,EDT,N.Y.C.,61761,6712.0
15,2020-08-20 15:00:00,56.9839962896708,56.9839962896708,30.71,18.009867567823957,4.9,322.0,1016.9,17.0,9.9,Clear,EDT,N.Y.C.,61761,6856.063
16,2020-08-20 16:00:00,56.9839962896708,56.9839962896708,34.22,17.2,5.2,280.0,1016.5,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6951.3164
17,2020-08-20 17:00:00,56.9839962896708,56.9839962896708,30.04,17.77100501700726,5.2,242.0,1015.7,32.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7013.448
18,2020-08-20 18:00:00,56.9839962896708,56.9839962896708,29.06,17.692079574337534,3.1,267.0,1015.3,32.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6911.952
19,2020-08-20 19:00:00,56.9839962896708,56.9839962896708,36.82,17.679202767619582,3.7,31.0,1015.2,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6623.756
20,2020-08-20 20:00:00,56.9839962896708,56.9839962896708,41.88,17.894683880754258,6.5,197.0,1015.3,45.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6403.173
21,2020-08-20 21:00:00,56.9839962896708,56.9839962896708,53.85,18.173697123971863,3.0,23.0,1015.8,13.9,9.9,Clear,EDT,N.Y.C.,61761,6304.1333
22,2020-08-20 22:00:00,56.9839962896708,56.9839962896708,59.76,18.50096985124459,2.9,15.0,1016.0,15.6,9.9,Clear,EDT,N.Y.C.,61761,6100.7974
23,2020-08-20 23:00:00,56.9839962896708,56.9839962896708,61.92,18.62838609982732,4.7,202.0,1016.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5844.293
0,2020-08-21 00:00:00,56.9839962896708,56.9839962896708,69.68,18.706411643618136,7.8,210.0,1016.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5597.308
1,2020-08-21 01:00:00,56.9839962896708,56.9839962896708,71.23,18.792012383284682,5.9,225.0,1016.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,5339.245
2,2020-08-21 02:00:00,56.9839962896708,56.9839962896708,72.64,18.866789758495553,6.9,234.0,1016.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5118.4834
3,2020-08-21 03:00:00,56.9839962896708,56.9839962896708,72.83,19.238043825882333,8.4,234.0,1015.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5010.2153
4,2020-08-21 04:00:00,56.9839962896708,56.9839962896708,76.3,19.294741823931385,4.6,232.0,1015.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4938.915
5,2020-08-21 05:00:00,56.9839962896708,56.9839962896708,78.99,19.345999956554778,7.7,242.0,1015.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4934.7803
6,2020-08-21 06:00:00,56.9839962896708,56.9839962896708,82.21,19.395199057549902,7.4,239.0,1015.6,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5220.964
7,2020-08-21 07:00:00,56.9839962896708,56.9839962896708,79.11,19.44159803249338,6.8,236.0,1015.8,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5578.752
8,2020-08-21 08:00:00,56.9839962896708,56.9839962896708,73.65,19.485814053570138,6.5,224.0,1016.0,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5965.9814
9,2020-08-21 09:00:00,56.9839962896708,56.9839962896708,65.13,19.504873301853817,6.6,232.0,1015.7,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6319.3
10,2020-08-21 10:00:00,56.9839962896708,56.9839962896708,60.37,19.7,7.6,253.0,1015.2,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6665.675
11,2020-08-21 11:00:00,56.9839962896708,56.9839962896708,57.92,19.53562370378894,10.4,238.0,1015.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6949.79
12,2020-08-21 12:00:00,56.9839962896708,56.9839962896708,53.41,16.1,9.6,234.0,1014.5,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7168.9707
13,2020-08-21 13:00:00,56.9839962896708,56.9839962896708,53.55,17.2,9.9,233.0,1014.0,37.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7352.561
14,2020-08-21 14:00:00,56.9839962896708,56.9839962896708,57.57,19.564049700564276,13.0,236.0,1013.5,26.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7454.35
15,2020-08-21 15:00:00,56.9839962896708,56.9839962896708,53.15,19.7,10.9,222.0,1012.8,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7615.6504
16,2020-08-21 16:00:00,56.9839962896708,56.9839962896708,50.5,20.8,5.3,294.0,1012.2,40.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7750.9575
17,2020-08-21 17:00:00,56.9839962896708,56.9839962896708,49.64,20.8,9.7,222.0,1012.1,56.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7761.5273
18,2020-08-21 18:00:00,56.9839962896708,56.9839962896708,52.09,19.3,8.0,211.0,1012.0,42.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7651.278
19,2020-08-21 19:00:00,56.9839962896708,56.9839962896708,52.47,20.72343567150918,8.3,197.0,1011.8,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7328.578
20,2020-08-21 20:00:00,56.9839962896708,56.9839962896708,54.65,20.889062238787027,6.2,195.0,1011.9,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7168.9873
21,2020-08-21 21:00:00,56.9839962896708,56.9839962896708,60.12,21.05892827289946,6.7,208.0,1012.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7100.149
22,2020-08-21 22:00:00,56.9839962896708,56.9839962896708,63.76,23.0,8.0,218.0,1012.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6924.2334
23,2020-08-21 23:00:00,56.9839962896708,56.9839962896708,67.1,21.058928272899458,8.0,214.0,1013.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6604.0356
0,2020-08-22 00:00:00,56.9839962896708,56.9839962896708,71.89,21.278794307011893,9.9,232.0,1013.1,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6318.115
1,2020-08-22 01:00:00,56.9839962896708,56.9839962896708,75.05,21.348214136449727,7.6,220.0,1012.8,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6051.927
2,2020-08-22 02:00:00,56.9839962896708,56.9839962896708,76.81,21.405608123657565,6.2,226.0,1012.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5792.9277
3,2020-08-22 03:00:00,56.9839962896708,56.9839962896708,77.5,21.2546160933354,6.7,241.0,1012.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5645.0703
4,2020-08-22 04:00:00,56.9839962896708,56.9839962896708,78.37,21.060684548150448,6.7,230.0,1012.7,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5533.738
5,2020-08-22 05:00:00,56.9839962896708,56.9839962896708,79.84,21.060879689845002,5.6,234.0,1012.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5461.4043
6,2020-08-22 06:00:00,56.9839962896708,56.9839962896708,79.84,21.036666954604236,3.9,230.0,1013.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5520.382
7,2020-08-22 07:00:00,56.9839962896708,56.9839962896708,79.84,21.002050601065847,5.1,236.0,1013.3,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5619.0854
8,2020-08-22 08:00:00,56.9839962896708,56.9839962896708,79.6,20.957210876333434,7.1,226.0,1013.4,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5878.6455
9,2020-08-22 09:00:00,56.9839962896708,56.9839962896708,76.11,20.924165852222107,6.9,228.0,1013.2,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6173.9014
10,2020-08-22 10:00:00,56.9839962896708,56.9839962896708,72.4,20.908997108230068,7.1,249.0,1013.9,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6482.6206
11,2020-08-22 11:00:00,56.9839962896708,56.9839962896708,66.19,20.892121265828408,2.2,326.0,1013.9,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6878.4087
12,2020-08-22 12:00:00,56.9839962896708,56.9839962896708,60.98,20.876060633742203,3.2,294.0,1014.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7127.303
13,2020-08-22 13:00:00,56.9839962896708,56.9839962896708,54.19,20.86206174848402,3.8,309.0,1013.5,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7364.4883
14,2020-08-22 14:00:00,56.9839962896708,56.9839962896708,53.35,21.9,3.7,299.0,1012.9,42.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7507.0815
15,2020-08-22 15:00:00,56.9839962896708,56.9839962896708,46.26,20.842405094535586,6.9,279.0,1013.1,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,7514.5977
16,2020-08-22 16:00:00,56.9839962896708,56.9839962896708,45.01,20.834081092823773,6.3,266.0,1013.0,19.7,9.9,Clear,EDT,N.Y.C.,61761,7593.327
17,2020-08-22 17:00:00,56.9839962896708,56.9839962896708,51.32,21.9,8.6,295.0,1013.2,26.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7529.0317
18,2020-08-22 18:00:00,56.9839962896708,56.9839962896708,50.64,19.7,8.3,241.0,1013.2,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7444.3467
19,2020-08-22 19:00:00,56.9839962896708,56.9839962896708,52.19,20.812747697893226,4.0,285.0,1013.2,17.7,9.9,Clear,EDT,N.Y.C.,61761,7363.5186
20,2020-08-22 20:00:00,56.9839962896708,56.9839962896708,56.36,20.63153898087543,4.2,288.0,1013.7,13.9,9.9,Clear,EDT,N.Y.C.,61761,7278.7554
21,2020-08-22 21:00:00,56.9839962896708,56.9839962896708,60.08,20.59639462859874,6.4,208.0,1014.6,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7280.2266
22,2020-08-22 22:00:00,56.9839962896708,56.9839962896708,64.21,19.7,8.7,220.0,1015.2,19.2,9.9,Clear,EDT,N.Y.C.,61761,7128.0024
23,2020-08-22 23:00:00,56.9839962896708,56.9839962896708,65.55,20.28813626147348,8.4,230.0,1015.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,6884.8057
0,2020-08-23 00:00:00,56.9839962896708,56.9839962896708,64.69,20.405763513768175,6.2,230.0,1015.8,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6550.368
1,2020-08-23 01:00:00,56.9839962896708,56.9839962896708,68.45,20.324366676943164,5.9,255.0,1015.9,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6266.337
2,2020-08-23 02:00:00,56.9839962896708,56.9839962896708,69.58,20.262932216156713,1.1,326.0,1016.0,19.2,9.9,Clear,EDT,N.Y.C.,61761,6011.582
3,2020-08-23 03:00:00,56.9839962896708,56.9839962896708,73.81,20.196239733668307,6.1,232.0,1016.2,19.2,9.9,Clear,EDT,N.Y.C.,61761,5819.3916
4,2020-08-23 04:00:00,56.9839962896708,56.9839962896708,76.66,20.29548768040197,2.1,0.0,1016.1,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5691.642
5,2020-08-23 05:00:00,56.9839962896708,56.9839962896708,78.45,20.296957964187662,0.8,321.0,1016.3,14.2,9.9,Clear,EDT,N.Y.C.,61761,5607.5244
6,2020-08-23 06:00:00,56.9839962896708,56.9839962896708,77.66,20.275196854271563,0.5,321.0,1016.8,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5618.8447
7,2020-08-23 07:00:00,56.9839962896708,56.9839962896708,81.48,20.26536288973724,1.8,278.0,1017.2,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5663.0957
8,2020-08-23 08:00:00,56.9839962896708,56.9839962896708,78.91,20.26584902445335,4.6,231.0,1017.6,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,5888.564
9,2020-08-23 09:00:00,56.9839962896708,56.9839962896708,77.65,20.279770882610357,3.3,281.0,1017.6,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6142.411
10,2020-08-23 10:00:00,56.9839962896708,56.9839962896708,74.82,20.276627523052035,4.1,244.0,1018.0,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6388.492
11,2020-08-23 11:00:00,56.9839962896708,56.9839962896708,69.18,20.27256143482491,1.8,348.0,1018.1,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6766.4023
12,2020-08-23 12:00:00,56.9839962896708,56.9839962896708,69.4,20.272034350935577,5.9,193.0,1017.8,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6970.5127
13,2020-08-23 13:00:00,56.9839962896708,56.9839962896708,58.05,20.273368643175246,5.2,196.0,1017.4,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7178.648
14,2020-08-23 14:00:00,56.9839962896708,56.9839962896708,54.81,20.274872566919623,6.8,190.0,1017.1,19.1,9.9,Clear,EDT,N.Y.C.,61761,7359.672
15,2020-08-23 15:00:00,56.9839962896708,56.9839962896708,58.32,20.27389290378148,6.4,158.0,1016.7,19.1,9.9,Clear,EDT,N.Y.C.,61761,7482.9414
16,2020-08-23 16:00:00,56.9839962896708,56.9839962896708,62.41,20.27334597992737,4.1,84.0,1016.0,17.7,9.9,Clear,EDT,N.Y.C.,61761,7610.036
17,2020-08-23 17:00:00,56.9839962896708,56.9839962896708,65.7,20.27350288894786,7.9,172.0,1015.8,34.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7697.6836
18,2020-08-23 18:00:00,56.9839962896708,56.9839962896708,67.55,20.27379659655032,7.3,178.0,1015.8,13.9,9.9,Clear,EDT,N.Y.C.,61761,7682.7783
19,2020-08-23 19:00:00,56.9839962896708,56.9839962896708,69.56,20.273882187225333,6.8,168.0,1016.0,49.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7539.791
20,2020-08-23 20:00:00,56.9839962896708,56.9839962896708,72.98,19.92807009273873,3.1,14.0,1016.2,17.0,9.9,Clear,EDT,N.Y.C.,61761,7527.3516
21,2020-08-23 21:00:00,56.9839962896708,56.9839962896708,74.36,19.846085392198518,4.9,195.0,1016.6,21.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,7563.294
22,2020-08-23 22:00:00,56.9839962896708,56.9839962896708,76.02,19.78504816538011,7.6,174.0,1017.0,22.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7443.7236
23,2020-08-23 23:00:00,56.9839962896708,56.9839962896708,73.69,19.71526891915615,5.7,221.0,1017.2,30.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,7157.717
0,2020-08-24 00:00:00,56.9839962896708,56.9839962896708,75.0,19.635479250956973,3.3,282.0,1017.0,29.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6838.3496
1,2020-08-24 01:00:00,56.9839962896708,56.9839962896708,77.97,19.544278831490068,1.3,310.0,1016.9,21.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6586.58
2,2020-08-24 02:00:00,56.9839962896708,56.9839962896708,81.43,19.489451508454547,3.7,215.0,1016.8,25.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6373.418
3,2020-08-24 03:00:00,56.9839962896708,56.9839962896708,79.11,19.438503810776837,2.1,285.0,1016.3,23.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6211.6196
4,2020-08-24 04:00:00,56.9839962896708,56.9839962896708,81.6,19.38899747440494,1.5,296.0,1016.0,26.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6096.2197
5,2020-08-24 05:00:00,56.9839962896708,56.9839962896708,81.6,19.34238726801191,2.0,290.0,1016.3,25.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6099.042
6,2020-08-24 06:00:00,56.9839962896708,56.9839962896708,81.51,19.300516984734042,2.6,284.0,1016.3,20.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6366.4004
7,2020-08-24 07:00:00,56.9839962896708,56.9839962896708,81.67,19.265693863768895,4.0,239.0,1016.6,13.9,9.9,Clear,EDT,N.Y.C.,61761,6753.159
8,2020-08-24 08:00:00,56.9839962896708,56.9839962896708,73.86,19.233728485956664,4.2,239.0,1016.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,7250.12
9,2020-08-24 09:00:00,56.9839962896708,56.9839962896708,68.68,19.204474868125207,4.7,218.0,1016.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,7683.003
10,2020-08-24 10:00:00,56.9839962896708,56.9839962896708,63.24,19.17811449579953,7.3,222.0,1016.5,12.0,9.9,Clear,EDT,N.Y.C.,61761,8076.7964
11,2020-08-24 11:00:00,56.9839962896708,56.9839962896708,62.85,19.154646956912046,6.8,236.0,1016.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,8379.99
12,2020-08-24 12:00:00,56.9839962896708,56.9839962896708,56.08,19.133808381508906,2.3,298.0,1015.9,42.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,8683.446
13,2020-08-24 13:00:00,56.9839962896708,56.9839962896708,53.27,19.11496759832891,5.4,220.0,1015.3,35.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,8958.316
14,2020-08-24 14:00:00,56.9839962896708,56.9839962896708,48.93,19.098001757239228,2.9,332.0,1014.5,26.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,8910.85
15,2020-08-24 15:00:00,56.9839962896708,56.9839962896708,48.09,18.2,8.9,234.0,1013.9,39.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8948.791
16,2020-08-24 16:00:00,56.9839962896708,56.9839962896708,43.05,19.7,12.4,256.0,1013.2,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,9020.997
17,2020-08-24 17:00:00,56.9839962896708,56.9839962896708,44.75,19.15779628951284,9.0,239.0,1012.9,37.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,9330.277
18,2020-08-24 18:00:00,56.9839962896708,56.9839962896708,46.15,19.681537949297283,7.0,252.0,1013.0,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,9129.99
19,2020-08-24 19:00:00,56.9839962896708,56.9839962896708,48.08,19.71716699950617,7.6,264.0,1012.9,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,8770.816
20,2020-08-24 20:00:00,56.9839962896708,56.9839962896708,51.89,20.295166804257367,4.5,308.0,1012.7,24.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,8637.252
21,2020-08-24 21:00:00,56.9839962896708,56.9839962896708,58.46,21.315166804257366,8.3,278.0,1013.2,13.9,9.9,Clear,EDT,N.Y.C.,61761,8450.332
22,2020-08-24 22:00:00,56.9839962896708,56.9839962896708,63.65,21.851530440621005,5.8,279.0,1013.3,12.3,9.9,Clear,EDT,N.Y.C.,61761,8094.0493
