,Time Stamp,temp,feelslike,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
7,2018-07-05 07:00:00,58.431301814001145,58.431301814001145,83.19,21.919618994697707,2.4,1026.2,56.2,8.8,Partially cloudy,EDT,N.Y.C.,61761,7703.3
8,2018-07-05 08:00:00,58.431301814001145,58.431301814001145,80.12,22.375220185021448,4.8,1026.4,88.9,8.8,Partially cloudy,EDT,N.Y.C.,61761,8241.5
9,2018-07-05 09:00:00,58.431301814001145,58.431301814001145,77.36,22.31598464381052,5.0,1026.2,96.2,8.7,Overcast,EDT,N.Y.C.,61761,8744.5
10,2018-07-05 10:00:00,58.431301814001145,58.431301814001145,73.56,22.324095736299757,3.6,1026.3,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9139.1
11,2018-07-05 11:00:00,58.431301814001145,58.431301814001145,67.36,22.26949694620538,3.0,1025.9,65.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,9414.4
12,2018-07-05 12:00:00,58.431301814001145,58.431301814001145,59.13,22.28970613189657,5.4,1025.3,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9608.6
13,2018-07-05 13:00:00,58.431301814001145,58.431301814001145,54.05,22.309184402275456,3.5,1024.6,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9811.0
14,2018-07-05 14:00:00,58.431301814001145,58.431301814001145,58.5,20.8,5.0,1024.1,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,9910.6
15,2018-07-05 15:00:00,58.431301814001145,58.431301814001145,59.69,20.1,9.0,1023.3,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,10037.1
16,2018-07-05 16:00:00,58.431301814001145,58.431301814001145,63.26,23.0,9.5,1022.9,19.2,9.9,Clear,EDT,N.Y.C.,61761,10182.4
17,2018-07-05 17:00:00,58.431301814001145,58.431301814001145,63.63,20.5,8.2,1022.2,14.1,9.9,Clear,EDT,N.Y.C.,61761,10196.0
18,2018-07-05 18:00:00,58.431301814001145,58.431301814001145,66.76,27.7,10.3,1021.4,14.1,9.9,Clear,EDT,N.Y.C.,61761,10070.0
19,2018-07-05 19:00:00,58.431301814001145,58.431301814001145,72.14,23.0,8.7,1021.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,9729.5
20,2018-07-05 20:00:00,58.431301814001145,58.431301814001145,73.92,22.385714285714283,7.9,1020.8,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9408.3
21,2018-07-05 21:00:00,58.431301814001145,58.431301814001145,76.88,22.505714285714284,6.8,1020.6,19.2,9.9,Clear,EDT,N.Y.C.,61761,9326.7
22,2018-07-05 22:00:00,58.431301814001145,58.431301814001145,74.69,18.3,4.8,1020.8,14.1,9.9,Clear,EDT,N.Y.C.,61761,9038.0
23,2018-07-05 23:00:00,58.431301814001145,58.431301814001145,72.57,23.0,15.2,1020.8,14.1,9.9,Clear,EDT,N.Y.C.,61761,8596.3
0,2018-07-06 00:00:00,58.431301814001145,58.431301814001145,74.38,21.9,8.0,1020.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,8017.4
1,2018-07-06 01:00:00,58.431301814001145,58.431301814001145,75.84,22.199387755102038,13.2,1020.2,14.1,9.9,Clear,EDT,N.Y.C.,61761,7585.1
2,2018-07-06 02:00:00,58.431301814001145,58.431301814001145,81.15,21.9,9.5,1019.6,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,7309.0
3,2018-07-06 03:00:00,58.431301814001145,58.431301814001145,81.33,28.9,8.3,1019.2,98.2,9.9,Overcast,EDT,N.Y.C.,61761,7122.3
4,2018-07-06 04:00:00,58.431301814001145,58.431301814001145,82.85,20.5,5.1,1018.4,98.2,9.9,Overcast,EDT,N.Y.C.,61761,7048.3
5,2018-07-06 05:00:00,58.431301814001145,58.431301814001145,81.05,21.9,8.2,1017.8,98.9,9.9,Overcast,EDT,N.Y.C.,61761,7101.6
6,2018-07-06 06:00:00,58.431301814001145,58.431301814001145,80.95,20.8,4.3,1017.8,98.2,8.9,"Rain, Overcast",EDT,N.Y.C.,61761,7399.7
7,2018-07-06 07:00:00,58.431301814001145,58.431301814001145,91.16,22.676923076923075,8.2,1017.0,91.5,4.6,"Rain, Overcast",EDT,N.Y.C.,61761,7924.9
8,2018-07-06 08:00:00,58.431301814001145,58.431301814001145,90.13,22.662637362637362,6.7,1017.3,99.0,9.9,"Rain, Overcast",EDT,N.Y.C.,61761,8245.6
9,2018-07-06 09:00:00,58.431301814001145,58.431301814001145,90.63,22.042637362637365,5.8,1017.4,92.3,9.9,Overcast,EDT,N.Y.C.,61761,8455.3
10,2018-07-06 10:00:00,58.431301814001145,58.431301814001145,88.41,22.145479853479852,7.2,1017.1,100.0,9.9,Overcast,EDT,N.Y.C.,61761,8614.5
11,2018-07-06 11:00:00,58.431301814001145,58.431301814001145,85.23,22.161845177045176,5.3,1016.9,67.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,8801.9
12,2018-07-06 12:00:00,58.431301814001145,58.431301814001145,88.3,22.005595177045176,3.5,1017.0,99.2,4.3,"Rain, Overcast",EDT,N.Y.C.,61761,8970.4
13,2018-07-06 13:00:00,58.431301814001145,58.431301814001145,91.18,21.963637183302808,6.3,1016.9,100.0,5.6,"Rain, Overcast",EDT,N.Y.C.,61761,9045.3
14,2018-07-06 14:00:00,58.431301814001145,58.431301814001145,85.19,21.919949672094397,6.2,1016.1,91.4,6.9,Overcast,EDT,N.Y.C.,61761,9121.7
15,2018-07-06 15:00:00,58.431301814001145,58.431301814001145,80.19,21.9,7.1,1016.3,50.3,7.5,"Rain, Partially cloudy",EDT,N.Y.C.,61761,9041.4
16,2018-07-06 16:00:00,58.431301814001145,58.431301814001145,65.62,21.9,10.2,1016.6,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,8809.5
17,2018-07-06 17:00:00,58.431301814001145,58.431301814001145,57.03,21.369951884261315,8.5,1016.3,33.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,8666.4
18,2018-07-06 18:00:00,58.431301814001145,58.431301814001145,51.92,23.0,11.8,1016.0,27.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,8521.7
19,2018-07-06 19:00:00,58.431301814001145,58.431301814001145,47.39,21.293118847272233,10.0,1016.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,8077.2
20,2018-07-06 20:00:00,58.431301814001145,58.431301814001145,48.02,21.9,13.9,1017.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7777.9
21,2018-07-06 21:00:00,58.431301814001145,58.431301814001145,47.78,24.2,8.2,1018.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7510.3
22,2018-07-06 22:00:00,58.431301814001145,58.431301814001145,45.64,21.9,4.7,1019.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7147.1
23,2018-07-06 23:00:00,58.431301814001145,58.431301814001145,47.92,20.78522277480516,4.8,1020.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6729.3
0,2018-07-07 00:00:00,58.431301814001145,58.431301814001145,50.69,20.627024401576957,7.3,1021.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6280.3
1,2018-07-07 01:00:00,58.431301814001145,58.431301814001145,51.52,23.0,16.6,1022.1,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5848.7
2,2018-07-07 02:00:00,58.431301814001145,58.431301814001145,50.89,23.0,12.5,1023.0,19.2,9.9,Clear,EDT,N.Y.C.,61761,5507.5
3,2018-07-07 03:00:00,58.431301814001145,58.431301814001145,53.11,21.7,12.1,1023.9,14.1,9.9,Clear,EDT,N.Y.C.,61761,5250.9
4,2018-07-07 04:00:00,58.431301814001145,58.431301814001145,52.4,19.6,13.1,1024.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,5063.4
5,2018-07-07 05:00:00,58.431301814001145,58.431301814001145,55.37,19.932702440157694,7.8,1025.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,4959.9
6,2018-07-07 06:00:00,58.431301814001145,58.431301814001145,56.81,19.86327024401577,7.7,1025.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,4926.0
7,2018-07-07 07:00:00,58.431301814001145,58.431301814001145,52.17,18.3,7.8,1026.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,5089.8
8,2018-07-07 08:00:00,58.431301814001145,58.431301814001145,49.55,19.16621918713038,10.3,1027.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5379.8
9,2018-07-07 09:00:00,58.431301814001145,58.431301814001145,43.58,18.884687985700424,10.9,1027.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,5657.1
10,2018-07-07 10:00:00,58.431301814001145,58.431301814001145,39.93,19.7,13.9,1027.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5886.5
11,2018-07-07 11:00:00,58.431301814001145,58.431301814001145,37.62,20.8,10.1,1027.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,6022.7
12,2018-07-07 12:00:00,58.431301814001145,58.431301814001145,32.45,16.5,8.4,1027.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,6082.8
13,2018-07-07 13:00:00,58.431301814001145,58.431301814001145,33.58,18.525151195471803,5.1,1027.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,6142.9
14,2018-07-07 14:00:00,58.431301814001145,58.431301814001145,32.15,18.41830653019537,6.1,1027.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,6151.6
15,2018-07-07 15:00:00,58.431301814001145,58.431301814001145,32.44,18.340576287611196,2.0,1027.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,6219.7
16,2018-07-07 16:00:00,58.431301814001145,58.431301814001145,35.73,16.1,7.6,1026.6,10.5,9.9,,EDT,N.Y.C.,61761,6232.1
17,2018-07-07 17:00:00,58.431301814001145,58.431301814001145,39.72,17.576806802655675,7.2,1026.4,10.5,9.9,,EDT,N.Y.C.,61761,6241.5
18,2018-07-07 18:00:00,58.431301814001145,58.431301814001145,41.46,17.792168163186812,4.4,1026.3,10.5,9.9,,EDT,N.Y.C.,61761,6199.9
19,2018-07-07 19:00:00,58.431301814001145,58.431301814001145,45.81,17.645571556729813,6.1,1026.2,10.5,9.9,,EDT,N.Y.C.,61761,6123.6
20,2018-07-07 20:00:00,58.431301814001145,58.431301814001145,49.62,17.4910245620367,5.6,1027.2190476190476,10.5,9.9,,EDT,N.Y.C.,61761,5934.6
21,2018-07-07 21:00:00,58.431301814001145,58.431301814001145,51.74,17.321114216921803,5.5,1027.1599567099568,10.5,9.9,,EDT,N.Y.C.,61761,5896.3
22,2018-07-07 22:00:00,58.431301814001145,58.431301814001145,55.2,17.687780883588463,4.9,1027.133869753435,10.5,9.9,,EDT,N.Y.C.,61761,5820.3
23,2018-07-07 23:00:00,58.431301814001145,58.431301814001145,58.34,17.70627656374393,2.6,1027.1005364201017,10.5,9.9,,EDT,N.Y.C.,61761,5631.7
0,2018-07-08 00:00:00,58.431301814001145,58.431301814001145,62.1,17.691961297170117,2.1,1027.3,4.4,9.9,,EDT,N.Y.C.,61761,5381.3
1,2018-07-08 01:00:00,58.431301814001145,58.431301814001145,61.33,17.699692920576833,1.8,1027.0,4.4,9.9,,EDT,N.Y.C.,61761,5152.7
2,2018-07-08 02:00:00,58.431301814001145,58.431301814001145,64.35,17.734470980333523,1.5,1027.1,4.4,9.9,Clear,EDT,N.Y.C.,61761,4965.9
3,2018-07-08 03:00:00,58.431301814001145,58.431301814001145,64.77,17.80336377423548,2.3,1026.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,4808.4
4,2018-07-08 04:00:00,58.431301814001145,58.431301814001145,65.51,17.822627589343316,1.7,1027.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,4707.3
5,2018-07-08 05:00:00,58.431301814001145,58.431301814001145,65.05,17.84201942694321,0.0,1026.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,4664.0
6,2018-07-08 06:00:00,58.431301814001145,58.431301814001145,66.28,17.867029115238726,0.5,1027.1,10.5,9.9,,EDT,N.Y.C.,61761,4615.4
7,2018-07-08 07:00:00,58.431301814001145,58.431301814001145,63.39,17.894918481015708,0.0,1027.9,10.5,9.9,,EDT,N.Y.C.,61761,4799.4
8,2018-07-08 08:00:00,58.431301814001145,58.431301814001145,56.59,17.921659731129406,0.5,1028.2,10.5,9.9,,EDT,N.Y.C.,61761,5072.9
9,2018-07-08 09:00:00,58.431301814001145,58.431301814001145,49.57,17.94137572394506,0.8,1028.6,10.5,9.9,,EDT,N.Y.C.,61761,5409.1
10,2018-07-08 10:00:00,58.431301814001145,58.431301814001145,46.27,17.961167079712016,2.0,1028.3,10.5,9.9,,EDT,N.Y.C.,61761,5772.6
11,2018-07-08 11:00:00,58.431301814001145,58.431301814001145,40.04,17.98102502184015,4.2,1028.1,10.5,9.9,,EDT,N.Y.C.,61761,6019.6
12,2018-07-08 12:00:00,58.431301814001145,58.431301814001145,36.37,18.000024339607055,4.3,1027.8,15.6,9.9,,EDT,N.Y.C.,61761,6173.4
13,2018-07-08 13:00:00,58.431301814001145,58.431301814001145,32.13,18.017541982705612,5.0,1027.5,19.2,9.9,,EDT,N.Y.C.,61761,6281.0
14,2018-07-08 14:00:00,58.431301814001145,58.431301814001145,31.99,18.033522357968312,5.2,1027.1,19.2,9.9,,EDT,N.Y.C.,61761,6395.7
15,2018-07-08 15:00:00,58.431301814001145,58.431301814001145,32.25,18.048880130305523,2.3,1026.3,19.2,9.9,,EDT,N.Y.C.,61761,6469.0
16,2018-07-08 16:00:00,58.431301814001145,58.431301814001145,37.72,18.063498972071105,7.3,1025.9,10.5,9.9,,EDT,N.Y.C.,61761,6575.7
17,2018-07-08 17:00:00,58.431301814001145,58.431301814001145,38.44,18.3,10.5,1026.0,10.5,9.9,,EDT,N.Y.C.,61761,6652.7
18,2018-07-08 18:00:00,58.431301814001145,58.431301814001145,38.01,18.09268868861011,8.0,1025.6,10.5,9.9,,EDT,N.Y.C.,61761,6649.5
19,2018-07-08 19:00:00,58.431301814001145,58.431301814001145,40.46,18.10771802979101,4.0,1025.9,10.5,9.9,,EDT,N.Y.C.,61761,6569.9
20,2018-07-08 20:00:00,58.431301814001145,58.431301814001145,44.26,19.052130970129628,5.7,1025.9,10.5,9.9,,EDT,N.Y.C.,61761,6451.2
21,2018-07-08 21:00:00,58.431301814001145,58.431301814001145,45.79,19.219339443433643,5.7,1025.2,6.1,9.9,,EDT,N.Y.C.,61761,6398.2
22,2018-07-08 22:00:00,58.431301814001145,58.431301814001145,49.41,19.411979521994066,5.5,1025.5,0.0,9.9,,EDT,N.Y.C.,61761,6333.6
23,2018-07-08 23:00:00,58.431301814001145,58.431301814001145,51.25,19.59730944232641,2.7,1025.4,0.0,9.9,,EDT,N.Y.C.,61761,6146.8
0,2018-07-09 00:00:00,58.431301814001145,58.431301814001145,53.05,19.848079567945792,4.9,1025.0,0.0,9.9,,EDT,N.Y.C.,61761,5812.7
1,2018-07-09 01:00:00,58.431301814001145,58.431301814001145,54.34,20.3898341351185,2.1,1024.8,0.0,9.9,Clear,EDT,N.Y.C.,61761,5557.4
2,2018-07-09 02:00:00,58.431301814001145,58.431301814001145,60.0,20.580934587259772,4.3,1024.8,0.0,9.9,Clear,EDT,N.Y.C.,61761,5368.7
3,2018-07-09 03:00:00,58.431301814001145,58.431301814001145,57.18,20.775448179234935,2.1,1024.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,5195.0
4,2018-07-09 04:00:00,58.431301814001145,58.431301814001145,54.18,20.970229415983628,4.7,1024.6,0.0,9.9,Clear,EDT,N.Y.C.,61761,5133.0
5,2018-07-09 05:00:00,58.431301814001145,58.431301814001145,53.24,21.166360840791803,4.6,1024.2,4.4,9.9,Clear,EDT,N.Y.C.,61761,5209.8
6,2018-07-09 06:00:00,58.431301814001145,58.431301814001145,59.07,20.972850894798583,2.8,1024.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5481.6
7,2018-07-09 07:00:00,58.431301814001145,58.431301814001145,60.16,21.04572798975859,0.8,1024.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,6071.1
8,2018-07-09 08:00:00,58.431301814001145,58.431301814001145,54.68,21.103827165070946,4.9,1024.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,6705.9
9,2018-07-09 09:00:00,58.431301814001145,58.431301814001145,53.04,21.144874538300442,1.3,1023.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,7169.6
10,2018-07-09 10:00:00,58.431301814001145,58.431301814001145,47.48,21.166705178590046,0.9,1023.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,7575.2
11,2018-07-09 11:00:00,58.431301814001145,58.431301814001145,44.63,21.166748220814824,4.7,1022.5,4.4,9.9,Clear,EDT,N.Y.C.,61761,7822.3
12,2018-07-09 12:00:00,58.431301814001145,58.431301814001145,38.49,21.190985386566858,4.3,1021.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,8057.9
13,2018-07-09 13:00:00,58.431301814001145,58.431301814001145,36.18,21.209142561167887,4.2,1021.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,8202.6
14,2018-07-09 14:00:00,58.431301814001145,58.431301814001145,32.95,21.222306985680007,4.0,1020.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,8376.8
15,2018-07-09 15:00:00,58.431301814001145,58.431301814001145,34.53,23.7,4.7,1019.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,8478.4
16,2018-07-09 16:00:00,58.431301814001145,58.431301814001145,34.77,21.241311879175658,4.6,1019.1,15.6,9.9,Clear,EDT,N.Y.C.,61761,8633.7
17,2018-07-09 17:00:00,58.431301814001145,58.431301814001145,39.3,20.745468351573802,9.2,1018.5,19.2,9.9,Clear,EDT,N.Y.C.,61761,8683.5
18,2018-07-09 18:00:00,58.431301814001145,58.431301814001145,41.48,20.824247753066373,4.2,1018.0,15.6,9.9,Clear,EDT,N.Y.C.,61761,8548.4
19,2018-07-09 19:00:00,58.431301814001145,58.431301814001145,45.2,20.533333496949588,7.8,1017.8,6.1,9.9,Clear,EDT,N.Y.C.,61761,8186.2
20,2018-07-09 20:00:00,58.431301814001145,58.431301814001145,48.28,21.9,8.0,1017.7,6.1,9.9,Clear,EDT,N.Y.C.,61761,7860.7
21,2018-07-09 21:00:00,58.431301814001145,58.431301814001145,53.66,20.413123770978675,4.6,1017.6,6.1,9.9,Clear,EDT,N.Y.C.,61761,7713.6
22,2018-07-09 22:00:00,58.431301814001145,58.431301814001145,55.55,20.16801444771404,7.0,1017.9,6.1,9.9,Clear,EDT,N.Y.C.,61761,7494.6
23,2018-07-09 23:00:00,58.431301814001145,58.431301814001145,57.59,20.119893289059057,6.0,1017.8,0.0,9.9,Clear,EDT,N.Y.C.,61761,7097.7
0,2018-07-10 00:00:00,58.431301814001145,58.431301814001145,59.92,20.061197083725116,6.7,1017.2,0.0,9.9,Clear,EDT,N.Y.C.,61761,6563.7
1,2018-07-10 01:00:00,58.431301814001145,58.431301814001145,59.81,18.3,6.0,1016.9,0.0,9.9,Clear,EDT,N.Y.C.,61761,6171.6
2,2018-07-10 02:00:00,58.431301814001145,58.431301814001145,60.22,19.851111690134264,5.0,1016.2,0.0,9.9,Clear,EDT,N.Y.C.,61761,5905.5
3,2018-07-10 03:00:00,58.431301814001145,58.431301814001145,60.1,19.80001968278477,5.6,1015.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,5750.2
4,2018-07-10 04:00:00,58.431301814001145,58.431301814001145,60.83,19.76656561324575,3.9,1015.5,0.0,9.9,Clear,EDT,N.Y.C.,61761,5632.9
5,2018-07-10 05:00:00,58.431301814001145,58.431301814001145,61.45,19.734444915444538,1.9,1015.1,0.0,9.9,Clear,EDT,N.Y.C.,61761,5689.3
6,2018-07-10 06:00:00,58.431301814001145,58.431301814001145,62.45,19.704740172873574,4.4,1015.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5962.8
7,2018-07-10 07:00:00,58.431301814001145,58.431301814001145,60.5,19.832443824952993,3.9,1015.0,4.4,9.9,Clear,EDT,N.Y.C.,61761,6557.6
8,2018-07-10 08:00:00,58.431301814001145,58.431301814001145,56.26,19.83074674630015,4.9,1015.0,4.4,9.9,Clear,EDT,N.Y.C.,61761,7228.2
9,2018-07-10 09:00:00,58.431301814001145,58.431301814001145,52.71,19.833540115710637,3.4,1014.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,7825.4
10,2018-07-10 10:00:00,58.431301814001145,58.431301814001145,46.09,19.839628706843808,1.5,1014.5,0.0,9.9,Clear,EDT,N.Y.C.,61761,8216.7
11,2018-07-10 11:00:00,58.431301814001145,58.431301814001145,38.74,19.849190869698287,4.9,1013.8,0.0,9.9,Clear,EDT,N.Y.C.,61761,8512.9
12,2018-07-10 12:00:00,58.431301814001145,58.431301814001145,32.98,17.2,3.9,1013.3,0.0,9.9,Clear,EDT,N.Y.C.,61761,8787.5
13,2018-07-10 13:00:00,58.431301814001145,58.431301814001145,31.78,21.9,4.0,1012.7,6.1,9.9,Clear,EDT,N.Y.C.,61761,8985.7
14,2018-07-10 14:00:00,58.431301814001145,58.431301814001145,31.68,18.3,7.8,1011.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,9165.7
15,2018-07-10 15:00:00,58.431301814001145,58.431301814001145,29.67,17.2,11.6,1011.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,9337.0
16,2018-07-10 16:00:00,58.431301814001145,58.431301814001145,25.38,26.4,8.2,1010.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,9451.3
17,2018-07-10 17:00:00,58.431301814001145,58.431301814001145,30.23,18.3,5.8,1010.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,9521.1
18,2018-07-10 18:00:00,58.431301814001145,58.431301814001145,29.28,20.685714285714287,8.3,1009.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,9505.9
19,2018-07-10 19:00:00,58.431301814001145,58.431301814001145,37.78,20.685714285714283,7.4,1009.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,9288.7
20,2018-07-10 20:00:00,58.431301814001145,58.431301814001145,39.85,20.563492063492063,5.9,1009.9,20.3,9.9,,EDT,N.Y.C.,61761,9010.5
21,2018-07-10 21:00:00,58.431301814001145,58.431301814001145,39.72,20.93721340388007,5.7,1010.6,31.0,9.9,,EDT,N.Y.C.,61761,8879.4
22,2018-07-10 22:00:00,58.431301814001145,58.431301814001145,48.74,20.330237115422296,9.4,1011.1,85.7,9.9,,EDT,N.Y.C.,61761,8657.9
23,2018-07-10 23:00:00,58.431301814001145,58.431301814001145,51.84,20.55581901713589,4.3,1011.1,30.4,9.9,,EDT,N.Y.C.,61761,8201.4
0,2018-07-11 00:00:00,58.431301814001145,58.431301814001145,54.9,20.541386209516062,4.8,1011.1,93.7,9.9,,EDT,N.Y.C.,61761,7703.9
1,2018-07-11 01:00:00,58.431301814001145,58.431301814001145,55.56,20.52534975660515,4.2,1011.0,50.8,9.9,,EDT,N.Y.C.,61761,7216.5
2,2018-07-11 02:00:00,58.431301814001145,58.431301814001145,60.0,20.521111722506603,2.8,1010.9,85.7,9.9,,EDT,N.Y.C.,61761,6918.8
3,2018-07-11 03:00:00,58.431301814001145,58.431301814001145,62.23,20.474878202353995,4.9,1010.8,40.8,9.9,,EDT,N.Y.C.,61761,6690.4
4,2018-07-11 04:00:00,58.431301814001145,58.431301814001145,61.52,20.4909494342353,6.3,1010.9,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6589.4
5,2018-07-11 05:00:00,58.431301814001145,58.431301814001145,60.28,20.4837417028019,4.1,1011.3,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6571.3
6,2018-07-11 06:00:00,58.431301814001145,58.431301814001145,61.94,20.47733675761144,6.7,1011.9,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6736.2
7,2018-07-11 07:00:00,58.431301814001145,58.431301814001145,62.63,20.472001979945468,7.4,1012.5,14.1,9.9,Clear,EDT,N.Y.C.,61761,7278.7
8,2018-07-11 08:00:00,58.431301814001145,58.431301814001145,61.3,20.8,7.5,1013.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,7896.7
9,2018-07-11 09:00:00,58.431301814001145,58.431301814001145,61.26,20.465503734324265,9.2,1013.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,8242.8
10,2018-07-11 10:00:00,58.431301814001145,58.431301814001145,56.71,20.46232302183538,4.8,1013.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,8580.3
11,2018-07-11 11:00:00,58.431301814001145,58.431301814001145,54.49,20.45964568671457,7.4,1013.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,8825.5
12,2018-07-11 12:00:00,58.431301814001145,58.431301814001145,52.83,21.9,11.7,1013.6,15.6,9.9,Clear,EDT,N.Y.C.,61761,8959.1
13,2018-07-11 13:00:00,58.431301814001145,58.431301814001145,48.52,20.45535320612489,13.2,1013.6,19.2,9.9,Clear,EDT,N.Y.C.,61761,9093.2
14,2018-07-11 14:00:00,58.431301814001145,58.431301814001145,47.02,21.9,11.7,1013.5,19.2,9.9,Clear,EDT,N.Y.C.,61761,9190.1
15,2018-07-11 15:00:00,58.431301814001145,58.431301814001145,41.34,17.2,9.0,1013.4,44.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,9255.0
16,2018-07-11 16:00:00,58.431301814001145,58.431301814001145,39.55,20.382999778567893,10.5,1013.4,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9363.4
17,2018-07-11 17:00:00,58.431301814001145,58.431301814001145,45.75,20.367670596938556,5.6,1013.9,95.7,9.9,Overcast,EDT,N.Y.C.,61761,9247.0
18,2018-07-11 18:00:00,58.431301814001145,58.431301814001145,62.23,20.061204716326266,4.0,1014.1,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,9059.9
19,2018-07-11 19:00:00,58.431301814001145,58.431301814001145,64.04,19.982375018366543,9.4,1014.2,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,8683.4
20,2018-07-11 20:00:00,58.431301814001145,58.431301814001145,66.45,19.598850022039848,7.0,1015.1,95.7,9.9,Overcast,EDT,N.Y.C.,61761,8329.3
21,2018-07-11 21:00:00,58.431301814001145,58.431301814001145,67.83,20.078620026447823,5.1,1015.9,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,8174.6
22,2018-07-11 22:00:00,58.431301814001145,58.431301814001145,70.06,20.01774407602381,2.5,1016.9,97.5,9.9,Overcast,EDT,N.Y.C.,61761,7958.2
23,2018-07-11 23:00:00,58.431301814001145,58.431301814001145,70.0,19.94775877184086,1.8,1017.5,93.1,9.9,Overcast,EDT,N.Y.C.,61761,7501.2
0,2018-07-12 00:00:00,58.431301814001145,58.431301814001145,70.64,19.925069582943774,2.1,1018.1,54.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7057.5
1,2018-07-12 01:00:00,58.431301814001145,58.431301814001145,69.04,19.913608495859226,1.8,1018.3,99.2,9.9,Overcast,EDT,N.Y.C.,61761,6627.0
2,2018-07-12 02:00:00,58.431301814001145,58.431301814001145,69.31,19.976560190623097,0.8,1018.4,89.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6292.6
3,2018-07-12 03:00:00,58.431301814001145,58.431301814001145,71.31,19.956148223458154,0.8,1018.7,19.2,9.9,Clear,EDT,N.Y.C.,61761,6103.2
4,2018-07-12 04:00:00,58.431301814001145,58.431301814001145,70.72,19.94382905294502,2.1,1019.3,90.6,9.9,Overcast,EDT,N.Y.C.,61761,6034.1
